compound	Species	V1	Var	Mean	VarShare
C00185	4453627	-9.02578874211779e-12	23848883139.9004	-238021.091582142	-3.78457502146806e-22
C00185	4453723	-235505.610751024	23848883139.9004	-238021.091582142	-9.87491151554223e-06
C00185	4454025	-2.00668783243386e-10	23848883139.9004	-238021.091582142	-8.41417948447475e-21
C00185	4455677	0	23848883139.9004	-238021.091582142	0
C00185	4456605	0	23848883139.9004	-238021.091582142	0
C00185	4459184	1.19234761355484e-10	23848883139.9004	-238021.091582142	4.99959518674476e-21
C00185	4460560	650376.621051624	23848883139.9004	-238021.091582142	2.72707370503028e-05
C00185	4460604	252768468.171564	23848883139.9004	-238021.091582142	0.0105987549475082
C00185	446135	0	23848883139.9004	-238021.091582142	0
C00185	4462541	-2168351.27667974	23848883139.9004	-238021.091582142	-9.09204537570973e-05
C00185	4463108	1697404.43615384	23848883139.9004	-238021.091582142	7.11733302644261e-05
C00185	4464113	25705649.8706955	23848883139.9004	-238021.091582142	0.0010778555003982
C00185	4464787	105335678.696249	23848883139.9004	-238021.091582142	0.00441679713378345
C00185	4467447	-5503318.03165743	23848883139.9004	-238021.091582142	-0.000230757893330866
C00185	4471135	0	23848883139.9004	-238021.091582142	0
C00185	4471525	-1.20975232199837e-12	23848883139.9004	-238021.091582142	-5.07257432099362e-23
C00185	4475886	675678.344677964	23848883139.9004	-238021.091582142	2.83316556466964e-05
C00185	4476330	0	23848883139.9004	-238021.091582142	0
C00185	4476780	510973169.397639	23848883139.9004	-238021.091582142	0.0214254548693206
C00185	4480176	0	23848883139.9004	-238021.091582142	0
C00185	4480555	0	23848883139.9004	-238021.091582142	0
C00185	4480557	0	23848883139.9004	-238021.091582142	0
C00185	4481359	0	23848883139.9004	-238021.091582142	0
C00185	4481506	-519393042.220285	23848883139.9004	-238021.091582142	-0.0217785059020778
C00185	4483570	162594.155262906	23848883139.9004	-238021.091582142	6.81768426257569e-06
C00185	4483585	-990501.318043876	23848883139.9004	-238021.091582142	-4.15323984873201e-05
C00185	449353	-32106953.7576715	23848883139.9004	-238021.091582142	-0.00134626655551659
C00180	4402042	0	28066119485.6349	-139019.733817994	0
C00180	4402077	0	28066119485.6349	-139019.733817994	0
C00180	4403349	10301712.6788103	28066119485.6349	-139019.733817994	0.000367051550681349
C00180	4405128	0	28066119485.6349	-139019.733817994	0
C00180	4407190	0	28066119485.6349	-139019.733817994	0
C00180	4407703	0	28066119485.6349	-139019.733817994	0
C00180	440840	0	28066119485.6349	-139019.733817994	0
C00180	4409730	0	28066119485.6349	-139019.733817994	0
C00180	4410988	126706895.215489	28066119485.6349	-139019.733817994	0.00451458546951392
C00180	441494	0	28066119485.6349	-139019.733817994	0
C00180	4416396	0	28066119485.6349	-139019.733817994	0
C00180	4416434	0	28066119485.6349	-139019.733817994	0
C00180	4416927	2.71112541927979e-09	28066119485.6349	-139019.733817994	9.65978007991959e-20
C00180	4417539	0	28066119485.6349	-139019.733817994	0
C00180	4418586	0	28066119485.6349	-139019.733817994	0
C00180	4420206	3461709.11879051	28066119485.6349	-139019.733817994	0.000123341209338267
C00180	4420272	0	28066119485.6349	-139019.733817994	0
C00180	4421933	0	28066119485.6349	-139019.733817994	0
C00180	4424239	0	28066119485.6349	-139019.733817994	0
C00180	4424327	0	28066119485.6349	-139019.733817994	0
C00180	4425571	0	28066119485.6349	-139019.733817994	0
C00180	4426877	2.24345049639805e-09	28066119485.6349	-139019.733817994	7.99344739320417e-20
C00180	4428313	0	28066119485.6349	-139019.733817994	0
C00180	4430498	61142958.6523721	28066119485.6349	-139019.733817994	0.00217853268542047
C00180	4432234	0	28066119485.6349	-139019.733817994	0
C00180	4432238	135757387.730881	28066119485.6349	-139019.733817994	0.00483705586019348
C00180	4432841	0	28066119485.6349	-139019.733817994	0
C00180	4433947	0	28066119485.6349	-139019.733817994	0
C00180	4435934	0	28066119485.6349	-139019.733817994	0
C00180	443620	-135145680.095432	28066119485.6349	-139019.733817994	-0.00481526062641483
C00180	4437875	0	28066119485.6349	-139019.733817994	0
C00180	4439360	0	28066119485.6349	-139019.733817994	0
C00180	4440360	0	28066119485.6349	-139019.733817994	0
C00180	4440624	0	28066119485.6349	-139019.733817994	0
C00180	4440970	0	28066119485.6349	-139019.733817994	0
C00180	4442899	0	28066119485.6349	-139019.733817994	0
C00180	4443094	0	28066119485.6349	-139019.733817994	0
C00180	4444771	0	28066119485.6349	-139019.733817994	0
C00180	4446898	0	28066119485.6349	-139019.733817994	0
C00180	4447176	0	28066119485.6349	-139019.733817994	0
C00180	4448052	993899785.588161	28066119485.6349	-139019.733817994	0.0354127967743054
C00180	4449236	0	28066119485.6349	-139019.733817994	0
C00180	4449518	0	28066119485.6349	-139019.733817994	0
C00180	4449524	0	28066119485.6349	-139019.733817994	0
C00180	4449526	0	28066119485.6349	-139019.733817994	0
C00180	4449633	0	28066119485.6349	-139019.733817994	0
C00180	4449851	0	28066119485.6349	-139019.733817994	0
C00180	4449984	0	28066119485.6349	-139019.733817994	0
C00180	4451901	0	28066119485.6349	-139019.733817994	0
C00180	4452613	2.24345049639805e-09	28066119485.6349	-139019.733817994	7.99344739320417e-20
C00180	4453627	0	28066119485.6349	-139019.733817994	0
C00180	4453723	0	28066119485.6349	-139019.733817994	0
C00180	4454025	3.52145325595607e-09	28066119485.6349	-139019.733817994	1.25469901806641e-19
C00180	4455677	0	28066119485.6349	-139019.733817994	0
C00180	4456605	0	28066119485.6349	-139019.733817994	0
C00180	4459184	0	28066119485.6349	-139019.733817994	0
C00180	4460560	0	28066119485.6349	-139019.733817994	0
C00180	4460604	0	28066119485.6349	-139019.733817994	0
C00180	446135	-23564646.4110438	28066119485.6349	-139019.733817994	-0.000839611846700251
C00180	4462541	0	28066119485.6349	-139019.733817994	0
C00180	4463108	0	28066119485.6349	-139019.733817994	0
C00180	4464113	0	28066119485.6349	-139019.733817994	0
C00180	4464787	0	28066119485.6349	-139019.733817994	0
C00180	4467447	0	28066119485.6349	-139019.733817994	0
C00180	4471135	0	28066119485.6349	-139019.733817994	0
C00180	4471525	0	28066119485.6349	-139019.733817994	0
C00180	4475886	-1.81976479893588e-09	28066119485.6349	-139019.733817994	-6.4838489691006e-20
C00180	4476330	0	28066119485.6349	-139019.733817994	0
C00180	4476780	26828662744.0142	28066119485.6349	-139019.733817994	0.955909232758236
C00180	4480176	0	28066119485.6349	-139019.733817994	0
C00180	4480555	0	28066119485.6349	-139019.733817994	0
C00180	4480557	0	28066119485.6349	-139019.733817994	0
C00180	4481359	0	28066119485.6349	-139019.733817994	0
C00180	4481506	0	28066119485.6349	-139019.733817994	0
C00180	4483570	64896619.1426269	28066119485.6349	-139019.733817994	0.00231227616542582
C00180	4483585	0	28066119485.6349	-139019.733817994	0
C00180	449353	0	28066119485.6349	-139019.733817994	0
C01083	4402042	0	28433575389.1534	-187162.542471295	0
C01083	4402077	685466259.776325	28433575389.1534	-187162.542471295	0.0241076350896698
C01083	4403349	0	28433575389.1534	-187162.542471295	0
C01083	4405128	0	28433575389.1534	-187162.542471295	0
C01083	4407190	2041822649.78351	28433575389.1534	-187162.542471295	0.0718102673279143
C01083	4407703	5318684561.85101	28433575389.1534	-187162.542471295	0.187056481257012
C01083	440840	10862726.7308554	28433575389.1534	-187162.542471295	0.000382038719442902
C01083	4409730	-12372955.070321	28433575389.1534	-187162.542471295	-0.000435152980269972
C01083	4410988	0	28433575389.1534	-187162.542471295	0
C01083	441494	0	28433575389.1534	-187162.542471295	0
C01083	4416396	0	28433575389.1534	-187162.542471295	0
C01083	4416434	6423019.32326959	28433575389.1534	-187162.542471295	0.000225895591228382
C01083	4416927	3.96976623674057e-09	28433575389.1534	-187162.542471295	1.39615443447007e-19
C01083	4417539	0	28433575389.1534	-187162.542471295	0
C01083	4418586	0	28433575389.1534	-187162.542471295	0
C01083	4420206	0	28433575389.1534	-187162.542471295	0
C01083	4420272	71512950.9781312	28433575389.1534	-187162.542471295	0.00251508823633244
C01083	4421933	0	28433575389.1534	-187162.542471295	0
C01083	4424239	-1983311.91568381	28433575389.1534	-187162.542471295	-6.97524630138631e-05
C01083	4424327	181386611.554798	28433575389.1534	-187162.542471295	0.00637931069421512
C01083	4425571	-1.99965516371405e-09	28433575389.1534	-187162.542471295	-7.03272499622703e-20
C01083	4426877	-39811802.4909741	28433575389.1534	-187162.542471295	-0.00140016870710397
C01083	4428313	3329780.55568933	28433575389.1534	-187162.542471295	0.000117107346160889
C01083	4430498	0	28433575389.1534	-187162.542471295	0
C01083	4432234	0	28433575389.1534	-187162.542471295	0
C01083	4432238	0	28433575389.1534	-187162.542471295	0
C01083	4432841	0	28433575389.1534	-187162.542471295	0
C01083	4433947	0	28433575389.1534	-187162.542471295	0
C01083	4435934	15690605.2779022	28433575389.1534	-187162.542471295	0.00055183370586197
C01083	443620	0	28433575389.1534	-187162.542471295	0
C01083	4437875	0	28433575389.1534	-187162.542471295	0
C01083	4439360	0	28433575389.1534	-187162.542471295	0
C01083	4440360	2104835259.32485	28433575389.1534	-187162.542471295	0.0740264012005956
C01083	4440624	94644008.5268747	28433575389.1534	-187162.542471295	0.00332860033363862
C01083	4440970	0	28433575389.1534	-187162.542471295	0
C01083	4442899	-6186477.53516051	28433575389.1534	-187162.542471295	-0.000217576490134986
C01083	4443094	0	28433575389.1534	-187162.542471295	0
C01083	4444771	0	28433575389.1534	-187162.542471295	0
C01083	4446898	0	28433575389.1534	-187162.542471295	0
C01083	4447176	-6245612.98218778	28433575389.1534	-187162.542471295	-0.000219656265408335
C01083	4448052	0	28433575389.1534	-187162.542471295	0
C01083	4449236	0	28433575389.1534	-187162.542471295	0
C01083	4449518	0	28433575389.1534	-187162.542471295	0
C01083	4449524	0	28433575389.1534	-187162.542471295	0
C01083	4449526	0	28433575389.1534	-187162.542471295	0
C01083	4449633	-22999140.0130673	28433575389.1534	-187162.542471295	-0.000808872598619477
C01083	4449851	2219853.70379289	28433575389.1534	-187162.542471295	7.80715641072597e-05
C01083	4449984	76721419.1970715	28433575389.1534	-187162.542471295	0.00269826844310049
C01083	4451901	0	28433575389.1534	-187162.542471295	0
C01083	4452613	0	28433575389.1534	-187162.542471295	0
C01083	4453627	0	28433575389.1534	-187162.542471295	0
C01083	4453723	0	28433575389.1534	-187162.542471295	0
C01083	4454025	48691217.3061457	28433575389.1534	-187162.542471295	0.00171245496353301
C01083	4455677	0	28433575389.1534	-187162.542471295	0
C01083	4456605	-6186477.53516051	28433575389.1534	-187162.542471295	-0.000217576490134986
C01083	4459184	0	28433575389.1534	-187162.542471295	0
C01083	4460560	0	28433575389.1534	-187162.542471295	0
C01083	4460604	8242886928.54408	28433575389.1534	-187162.542471295	0.289899768696993
C01083	446135	0	28433575389.1534	-187162.542471295	0
C01083	4462541	986110872.462964	28433575389.1534	-187162.542471295	0.0346812125793768
C01083	4463108	0	28433575389.1534	-187162.542471295	0
C01083	4464113	631539280.967996	28433575389.1534	-187162.542471295	0.0222110400230887
C01083	4464787	2038448896.71593	28433575389.1534	-187162.542471295	0.0716916134821912
C01083	4467447	0	28433575389.1534	-187162.542471295	0
C01083	4471135	0	28433575389.1534	-187162.542471295	0
C01083	4471525	0	28433575389.1534	-187162.542471295	0
C01083	4475886	0	28433575389.1534	-187162.542471295	0
C01083	4476330	0	28433575389.1534	-187162.542471295	0
C01083	4476780	0	28433575389.1534	-187162.542471295	0
C01083	4480176	0	28433575389.1534	-187162.542471295	0
C01083	4480555	6011153065.07277	28433575389.1534	-187162.542471295	0.211410383070075
C01083	4480557	-47804185.6007366	28433575389.1534	-187162.542471295	-0.00168125833443277
C01083	4481359	51784456.0737259	28433575389.1534	-187162.542471295	0.0018212432086005
C01083	4481506	0	28433575389.1534	-187162.542471295	0
C01083	4483570	0	28433575389.1534	-187162.542471295	0
C01083	4483585	-47049071.4310038	28433575389.1534	-187162.542471295	-0.00165470120401924
C01083	449353	0	28433575389.1534	-187162.542471295	0
C01019	4402042	0	21698574187.565	-118728.064965098	0
C01019	4402077	1193480409.47257	21698574187.565	-118728.064965098	0.0550027111991776
C01019	4403349	0	21698574187.565	-118728.064965098	0
C01019	4405128	0	21698574187.565	-118728.064965098	0
C01019	4407190	2745057446.90667	21698574187.565	-118728.064965098	0.126508655507872
C01019	4407703	0	21698574187.565	-118728.064965098	0
C01019	440840	-8467182.51044964	21698574187.565	-118728.064965098	-0.000390218381966406
C01019	4409730	0	21698574187.565	-118728.064965098	0
C01019	4410988	0	21698574187.565	-118728.064965098	0
C01019	441494	0	21698574187.565	-118728.064965098	0
C01019	4416396	0	21698574187.565	-118728.064965098	0
C01019	4416434	27837472.7902335	21698574187.565	-118728.064965098	0.00128291714237088
C01019	4416927	0	21698574187.565	-118728.064965098	0
C01019	4417539	0	21698574187.565	-118728.064965098	0
C01019	4418586	0	21698574187.565	-118728.064965098	0
C01019	4420206	0	21698574187.565	-118728.064965098	0
C01019	4420272	0	21698574187.565	-118728.064965098	0
C01019	4421933	0	21698574187.565	-118728.064965098	0
C01019	4424239	0	21698574187.565	-118728.064965098	0
C01019	4424327	109821582.284566	21698574187.565	-118728.064965098	0.00506123496112029
C01019	4425571	0	21698574187.565	-118728.064965098	0
C01019	4426877	0	21698574187.565	-118728.064965098	0
C01019	4428313	0	21698574187.565	-118728.064965098	0
C01019	4430498	0	21698574187.565	-118728.064965098	0
C01019	4432234	0	21698574187.565	-118728.064965098	0
C01019	4432238	0	21698574187.565	-118728.064965098	0
C01019	4432841	0	21698574187.565	-118728.064965098	0
C01019	4433947	0	21698574187.565	-118728.064965098	0
C01019	4435934	-75353630.2439877	21698574187.565	-118728.064965098	-0.00347274570175082
C01019	443620	0	21698574187.565	-118728.064965098	0
C01019	4437875	0	21698574187.565	-118728.064965098	0
C01019	4439360	0	21698574187.565	-118728.064965098	0
C01019	4440360	0	21698574187.565	-118728.064965098	0
C01019	4440624	0	21698574187.565	-118728.064965098	0
C01019	4440970	0	21698574187.565	-118728.064965098	0
C01019	4442899	0	21698574187.565	-118728.064965098	0
C01019	4443094	0	21698574187.565	-118728.064965098	0
C01019	4444771	0	21698574187.565	-118728.064965098	0
C01019	4446898	0	21698574187.565	-118728.064965098	0
C01019	4447176	0	21698574187.565	-118728.064965098	0
C01019	4448052	0	21698574187.565	-118728.064965098	0
C01019	4449236	0	21698574187.565	-118728.064965098	0
C01019	4449518	0	21698574187.565	-118728.064965098	0
C01019	4449524	0	21698574187.565	-118728.064965098	0
C01019	4449526	0	21698574187.565	-118728.064965098	0
C01019	4449633	0	21698574187.565	-118728.064965098	0
C01019	4449851	0	21698574187.565	-118728.064965098	0
C01019	4449984	0	21698574187.565	-118728.064965098	0
C01019	4451901	0	21698574187.565	-118728.064965098	0
C01019	4452613	0	21698574187.565	-118728.064965098	0
C01019	4453627	0	21698574187.565	-118728.064965098	0
C01019	4453723	0	21698574187.565	-118728.064965098	0
C01019	4454025	0	21698574187.565	-118728.064965098	0
C01019	4455677	0	21698574187.565	-118728.064965098	0
C01019	4456605	0	21698574187.565	-118728.064965098	0
C01019	4459184	0	21698574187.565	-118728.064965098	0
