KO	127_baseline	233_baseline	257_baseline	372_baseline	392_baseline	393_baseline	407_baseline	428_baseline	434_baseline	439_baseline	442_baseline	450_baseline	457_baseline	499_baseline	500_baseline	510_baseline	512_baseline	518_baseline	520_baseline	526_baseline	1284_baseline	1289_baseline	1294_baseline	1299_baseline	1303_baseline	1304_baseline	1306_baseline	1314_baseline	1318_baseline	1328_baseline	1334_baseline	1336_baseline	1338_baseline	1340_baseline	1342_baseline	1346_baseline	1348_baseline	1350_baseline	1352_baseline	1358_baseline
K00063	7.51192533267165	1.06196342517388	2.14998730249926	3.21195072767313	3.22498095374889	7.45980442836864	1.07499365124963	0.530981712586938	0	0	2.14998730249926	0	0	8.58691898392128	6.43693168142202	3.22498095374889	0	2.13695707642351	0	0	0	0	0	4.27391415284701	6.43693168142202	0	2.95623254093648	0	1.06196342517388	0	0	1.06196342517388	0	0	2.12392685034775	5.30981712586938	1.06196342517388	7.78773178460842	0	0
K00064	0	2.07717475762298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20075053832762	2.06145841357282	0	0	0	0	0	0	0	0	1.0783013240227
K00065	1.3851696850094	90.210297918277	0	185.191808883837	2.71493258261843	372.505447117075	172.411865013864	32.2393700395103	23.8852718132279	0	1.39066639010865	0	0	1407.05012693645	9.63953878200957	0	2.75943252210535	1.3962068936549	0	0	1.42364662070411	1.22964186072765	8.46492585283524	11.9278500653588	20.8073200814276	0	2.77038265116132	15.1214357280193	29.8669938498786	42.6843757149533	4.23246292641762	21.1125691539048	2.80881630571351	0	12.0094327410423	125.809211062965	33.8097501524714	32.4833607732884	488.413219110607	14.9445804892622
K00066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.802868427959752	0	0	0	0	0	0	1.60021885985105	0	0	0	0	0	0	0	0	0	0	0	0
K00067	2417.28204078116	2298.80093716358	22.1595365103047	1092.88520271927	2623.01680411346	4735.07314829952	1219.85630358064	3074.42441628742	1779.05681302641	9.93516113808255	1742.2419331546	25.7150370733014	23.8173183757153	7888.37442408456	697.170862621029	3977.05409708402	18.87431462509	2047.39341154182	471.120509817007	3.38139633917039	5.91708525791689	15.0432470105259	2379.63039918116	3556.24973073596	3901.43794818092	2524.96115911398	666.17700447427	78.6089753863865	246.963908614105	642.775916361181	47.9762578505038	1880.31388437708	12.5764451158658	7.83426063194947	470.70049277283	2070.92501419042	2705.23362642564	1446.59032414813	1462.22790595911	3263.35832119176
K00068	17.1252026762291	2.63494684441638	1.3530808119976	10.5397873776655	5.26989368883276	28.6375888959801	2.63494684441638	50.0444529718504	25.0007660223181	0	9.22231395545734	0	0	15.8096810664983	99.6709258406551	76.3781040592807	0	3.95739186444423	0	1.3530808119976	4.05924243599281	2.70616162399521	8.72858657943124	9.33625760278345	18.5158426904935	4.05924243599281	89.5249889060234	40.7572558028347	6.58736711104096	6.63009597878825	1.21777273079784	35.5517160129159	2.70616162399521	6.76540405998801	21.8800757681869	57.7308816796836	46.4623685063231	23.7294740568263	949.53642776092	3.98802765641399
K00069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.343576402262137	0	0	0	0	0	3.02280934700223	0	0	0	0	0
K00070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.5062926694004	0	0	0	0	0	0	1.8790773743023	0	0	1.8715610648051	0	0	1.78246181605915	0	1.87356945503096	0	0	0	0	0	0	0	0	1.50126563229581	0
K00071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58148922163164	0	0	0	0	0	0	0	0	0	0	0	0	1.58148922163164	0	0	0	0	0
K00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.91009648147259	0	0	0	2.68542475331325	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00073	0	0	0	3.01244639232704	0	0	0	0	2.00829759488469	0	0	0	0	0	0	0	0	1.00414879744235	0	2.00829759488469	2.00829759488469	9.03733917698112	0	14.0932137343658	4.01659518976938	0	5.02074398721173	18.0746783539623	1.00414879744235	7.23764154061272	3.01244639232704	2.00829759488469	1.00414879744235	2.00829759488469	12.0497855693082	6.02489278465408	18.0746783539623	0	574.180033601666	10.0414879744235
K00074	392.639305182604	1492.25760068814	58.1954024976307	317.782828440248	3.69653219684473	794.534876011273	305.272923078353	730.465301091942	273.480215582062	10.62358084111	354.818346717834	3.70191475676809	33.8338132154047	1430.52224572991	159.889954885936	465.158333999963	412.851116964772	651.07011806931	18.0544021787128	0.54757489110528	157.768221282087	3.41064891556533	560.233381107191	422.649365592736	1042.80503507138	209.036578687444	117.376906407846	21.9231807098446	37.8722786961975	103.668340205153	0	654.668404789694	13.3584112111417	3.84448368426093	300.963500594591	309.76702922549	661.169707789168	428.498702585488	890.69014183226	875.506037110376
K00075	6848.17338145344	10012.8726855048	499.085183585237	4265.287296266	7495.4463562507	9722.66410219062	3734.55876296499	6717.43721529469	4312.31080063725	1601.15712029952	6754.14734667407	808.147413592982	222.294732069454	16142.2853635648	2274.20027277719	7328.68201759411	1042.45316961056	8477.12176657901	325.431973641638	766.036554706475	696.525458905425	465.196895363478	5650.18968895628	9606.80939721685	10623.7364041342	1775.96831883441	1465.57712271828	537.730700040921	1551.26228502745	1020.14169254963	2213.91167752585	10842.5494737988	160.815180621785	1184.40199772965	6096.5213489457	7562.96628810748	5342.68556877026	3847.61143243289	2131.37322694264	5916.93298918181
K00076	0.461723228336468	2.75943252210535	0	0	0	15.0336680018558	1.37430560904855	0	0	0	0	0	0	0	0	0	0	0	0	2.74861121809709	2.74861121809709	4.12291682714564	14.3057944803701	4.1337809031065	5.5189505881159	2.72738642104615	1.37430560904855	15.117361699534	0	9.62013926333982	6.87152804524273	2.75947529405795	0	1.37430560904855	8.24583365429127	0	6.87152804524273	1.37430560904855	433.233164786446	8.25669773025213
K00077	6229.26716732733	7967.80322465345	13.5943729627206	3240.82342002058	6561.0641482784	7385.76167985032	2978.79306845359	5322.91891127971	4286.41099441489	16.4693799013323	5926.06980879745	16.2046944240057	51.6359377800351	14830.65910354	1946.51998363195	5960.91135823908	48.1766245126109	7418.60115369018	17.5868652167484	13.0309567177372	14.2108136410924	22.9562753758997	3747.80665676571	6962.00311781672	7790.08638662648	2084.56133198452	773.277938864356	113.690342348164	1062.36680497041	967.399962406398	281.653365581853	8697.78286683521	18.5462795088915	14.4474933697494	5048.01400419959	6110.05310882371	5504.29464803401	2402.92384628118	882.437554207417	4055.04661695683
K00078	0	0	0	0	0	1.00993639858034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.25533586975778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.10800037677883
K00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26515498305913	0	0	0	0
K00081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43626200945647	0	0	0	0	0	0	0	0	0	0	0	0	0
K00082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.977539554553359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K00084	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26515498305913	0	0	0	0	2.53030996611826	0	0	0	0	0	0	0	0	0
K00086	0	1.77892350409837	5.14760513015599	1.77892350409837	0	3.11311613217214	0.889461752049183	4.44730876024591	0	0.898584436685584	0.889461752049183	10.1991038553258	3.14076655489152	4.8920396362705	0	2.66838525614755	15.5754635692168	1.77892350409837	0.898584436685584	0	2.42617797905108	0	0	0	4.00257788422132	0	0.449292218342792	0	0	0	4.10477583651891	0	0.299528145561861	0	0	0	1.09514978221056	0	10.035009409166	0
K00087	11.9232560116051	2.76292705260217	0	4.59373488928159	0.926498847873196	8.1213534636985	11.0136703303522	0.458101869682848	0	0.927686745008676	0	1.84152601252207	0.91740295891984	4.12831331513928	3.66812060850296	0	0.45870147945992	0.924123053602234	2.29291093095517	0	2.30951570258193	1.38776844325066	10.6106598800107	11.5239556957288	20.2108698755199	1.8545815585937	85.8619377713974	15.6962444337428	0.924914985025888	7.39101592267741	5.07161239971846	4.59215102643429	0.924914985025888	0	19.3597607900225	8.28139499951438	18.9219540471947	1.83540788828516	519.914525892306	18.8602270795117
K00088	10220.4438976967	14207.1581434448	670.097957877788	6171.18907862652	11160.1805677656	14496.8264104902	5518.30341615156	10329.530947239	6854.74476763729	2088.63771334568	10184.6454039903	857.999629000861	271.273427657673	23372.2412409439	3075.53586564627	9675.21671396455	956.764347742573	14099.8511561222	391.402956638312	808.913195290739	785.001411986858	632.432272154138	8420.0734766529	13771.7480078833	16256.9411811523	3244.81633076567	2051.28774875649	631.715615861836	2614.69002028136	1495.79332556184	2420.11428342836	16882.4527440914	204.530284533135	1078.60639870543	8437.19494066959	11294.3439808683	9224.10627810021	5810.34442647688	2853.84542109481	9508.23200683966
K00089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.433991244962698	0	0.542489056203373	0	0	0
K00090	1.07170620889107	14.9625402343171	0	0	0	15.6439336881182	1.04924530032149	0	0	0	0	0	0	0	1.08031035426733	2.75815500704882	31.5830004291762	13.0888305159922	0	3.06617507345064	2.3420119768097	6.48318118586558	8.99090318038669	12.4411180721095	0	6.48186212560396	3.18314481338529	11.2905455280086	1.08162941452895	8.6424828341386	3.2250011841634	1.09173810064604	1.08497811240675	0	21.0172249762029	8.63712566914969	25.2588105710616	4.57441300938611	558.908376787714	11.8403931700593
K00091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08162941452895	2.70407353632237	0	0	0	0	2.0434281650576	0	0	0	0	0	0	0	0	2.12392685034775	0
K00092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.216995622481349	0	0.542489056203373	0	0	0
K00094	0	0	0	2.02571057981144	0	0	0	0	0	0	0	0	0	1.01285528990572	0	4.05142115962288	2.02571057981144	1.01285528990572	0	0	6.07713173943432	5.0642764495286	10.1285528990572	8.10284231924576	2.02571057981144	0	2.02571057981144	7.08998702934004	0	3.03856586971716	1.01285528990572	0	0	4.05142115962288	10.1285528990572	0	9.11569760915148	0	455.011251940868	6.07713173943432
K00096	0	3.59556700041771	0	0	0	6.17870192497668	1.54214428558768	0	0	0	0	1.5438234815303	0	0	0	0	0	0	0	0	0	1.53302069883655	69.6049686242271	12.3507517506327	4.3691827406106	3.84868166845842	1.53294644616296	3.84435406283697	0	0.771911740765151	0	0.479408933389028	0	0	1.5438234815303	5.88644663094042	8.47653845633991	0	7.42374157822005	12.4791298805499
K00097	354.609771668537	1560.2815254461	0	459.666255658877	0.981646863606103	1049.66225953995	459.833629934548	413.489340458757	166.992758880439	2.0986599141647	223.775165648173	0	0	1274.39357958916	73.2728125894703	233.510004234338	0	822.589767612162	1.88987996604509	0	4.17722069619619	10.3473678412589	1442.94271601174	1064.15418668133	1702.12178356376	275.992538696129	304.498957226953	25.3767641854997	60.8173700806244	84.8811641878714	6.56415153315508	1027.39654595243	9.90753976176542	6.23233297404318	308.325538832942	815.471102031321	453.803034338115	506.179842059839	1836.29204553375	1057.35082610626
K00098	45.5784880457574	4.05142115962288	0	0	4.08685633011521	2.0434281650576	0	0	0	0	1.01285528990572	0	1.0217140825288	0	0	0	0	0	0	0	0	5.108570412644	5.09971162002093	5.108570412644	183.344525058182	6.11256690992664	0	13.2822830728744	7.09884582196312	8.1737126602304	4.06913874486904	37.4756457265116	0	0	10.217140825288	4.06913874486904	11.2388549078168	1.0217140825288	524.136354238232	28.4042420804756
K00099	2231.6859776381	3558.43840697496	0.918606899810815	1459.63124325841	929.189914192374	4507.9942560085	1363.98638624213	3335.12895531597	1733.42945104641	6.2905339348933	1657.09466386251	8.88963984088991	3.62036815801929	5855.03412497533	651.043061612193	1989.97036305979	12.6739011095335	2767.76511335488	4.49462874263943	2.65369197062723	8.13222755984869	26.8780018318877	2670.24654655906	3501.01617544193	4049.26677833709	2218.08887989582	698.346472247966	18.7023902170196	366.595890279709	220.01506387683	17.2190265084434	2342.74365305711	5.42028043761014	11.8004318787405	954.797840032146	2754.1780152923	2699.8379989256	1629.06263680645	1622.87014624261	2566.36222038223
K00100	61.5543761453917	194.011438536145	27.5162354484155	61.2185837283535	1250.76509399516	285.837875529324	424.998808600109	150.394272611156	60.3100078402392	2.5389410196756	24.0350281918891	213.26719051691	27.6716921620889	103.591380844984	271.169401761444	81.7035748791736	177.027557129784	558.502327576213	6.05066268287034	190.140420342231	217.988339169511	4.1437821828417	625.278578493757	215.912507111216	130.22758800563	96.5960490502496	167.63242249441	138.061573255868	95.646907662139	12.7203740344485	584.031553719118	388.337198545644	0	310.836655476892	38.6658961101439	377.050631701792	499.17815180041	625.702552087713	546.015025761937	675.519143540918
K00101	0	0	3.64733866860313	0.752358097907353	1.84692176744089	0	1.77256177614515	0	0	1.76993904195645	0	1.77456825953665	0	1.76993904195645	0.884969520978227	0	0.889461752049183	0	0	1.73351172511232	4.42374415162309	10.6157911021496	11.4936779942944	14.0227707419113	4.34789373350173	3.53877463064486	0.884969520978227	25.4468370741995	7.09110850236428	20.3645347639085	2.5549146730281	1.77456825953665	1.8542218534782	0	28.6123710779242	1.80478036168001	40.888973627923	3.52450640488848	582.859268062956	9.84995767333078
K00102	0	0	3.59236599679465	1.40871533430811	0.702584444366196	0.348357783605744	0	0	0	0	0.74563389427102	0	3.00350889271527	0.766844486449406	1.48337914385492	0	0	0.695333195054322	0	0	2.9795309175114	1.3394560351261	1.48972507914225	2.98212290753274	0.515177075337242	0.609474661404138	0	0	0	3.33787306545349	0	2.59399803352449	0	2.96363210747677	0.765170153509561	2.33598793275988	9.28896219898708	3.15868872270361	2.77929974471227	5.17555616197547
K00103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157504687778597	0	0	0	0	0	0	0	0	0
K00104	351.662444240051	596.221326600278	552.633435028507	466.81914449934	5.13174647237556	893.599534735091	252.382227024567	1117.16850502723	463.149917774626	2199.74239766096	534.093516862917	2.23223326410982	172.299342822167	1468.934060825	163.596293302546	560.110665037911	150.019137532408	755.446994656749	446.877392929437	2.25127150090393	7.51787545233886	701.727779277501	250.343183588119	262.340152941433	696.825208245479	393.878058536186	103.16035979556	26.441857337293	40.9990509620394	101.11103190169	2.6091356934985	630.406803009437	207.976780172198	4.88561152156079	516.566569594068	440.108084802095	784.859901734807	615.601192890465	867.930665527631	942.270226201199
K00105	10.9934191214882	9.43967228480857	52.0672079933019	4.87209079306059	7.86721750305352	7.37168403695707	3.43858484694207	277.328766888634	73.3247663305713	4.81387931449014	2.8631366855178	685.397213526009	1.0789653026705	15.015153831647	36.2692322614273	186.925507700652	515.864327094381	18.7930802978585	1.9137808371619	615.334835962035	413.902859593184	4.03718580180399	11.5475457729381	18.532794261679	4.35686152102239	5.3516450599436	227.561938166332	12.1797082851763	1.71872825860689	12.004657118655	1585.96163726282	183.563805942119	0	0	53.7930107272982	32.6270747828381	34.6883826083931	246.4748680493	168.215720431499	121.673055925844
K00106	0.472514063335792	0	0	0	0.230680898173716	0	0	0.234100153845945	0	0	0	0	0	0	0	0	0.535853104445534	0	0	0	1.39461769511607	0	0	0	0	0	1.68755521537113	0	0	0	0	0	0	0	0	0	0	6.16497561709831	0.235199953226429	0
K00107	0	0	1.25611511240412	0	0	1.20291130375333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.1458521571578	0
K00108	0	0.50289578570185	1.21514538941532	3.63238653098558	0	2.00010911336068	0.729087233649193	0	0	0	0	0	2.58012311718105	0	2.96395946913604	0	1.10195961500581	0.486058155766129	0	2.9331865645325	7.93458911363699	4.83532054372219	11.0105704943878	7.85128061283154	6.1309863191234	0.50289578570185	10.1955253942212	21.4957616474273	3.39898640253675	14.3547717460784	5.16359228704072	0	0.972116311532258	5.37941204149725	13.3745272131695	3.07680861290062	23.2450633268901	0.729087233649193	394.313689987146	5.14112758007945
K00109	0	3.31392841898231	0	0	0	0	0.828482104745578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.90934303052473	0	0	0	0	0	0	0	0	0	0	0	0	0
K00111	262.588199696515	2962.04108401345	4.05338620783412	650.64685258331	3.63323879540759	408.77013215818	255.959259173487	690.336605363198	265.252969741728	1.39899373376199	298.623703957022	9.91134498061652	6.01840709536222	819.987618003922	149.513120664666	452.509682290684	16.5584122927356	417.531562165045	3.52677036264781	9.13733444786509	13.7165471262808	13.8661948754304	445.542392461408	187.477135536103	964.542290170582	350.699798639196	362.626429981517	44.3546953091738	65.6843603552925	76.5170168211394	29.8402231921388	874.926496534213	7.19104155320506	4.09073523600009	533.282978565555	745.020279343019	919.100363178129	615.143311688296	1777.18110941341	1238.7993659092
K00112	45.5126818209588	449.421232787421	0	169.621978559256	3.32245296975454	12.2238987247587	31.9057093515903	126.669961955645	13.4032749786264	0	10.9703477127121	0	1.62307444196506	8.15404436082821	18.3463278220037	83.9233555264086	1.67278248356744	2.51920726493044	0	0	1.6682512443343	2.49558000765175	19.1719050904301	10.8672189934331	166.365307621982	58.7140459527426	76.220621385692	20.0285568609396	11.5039424573896	7.38705275982615	0.79107884945232	188.044663584744	0.814995186761349	1.66572428097909	131.132732048762	178.785482433471	132.48385780364	87.1928558028506	711.61260205318	303.142809046254
K00113	73.5665642592534	1198.45907086888	1.68080542113851	552.346786291707	1.68080542113851	32.4548114699848	91.8127810654238	270.52217565074	59.8872060901298	1.76993904195645	26.8170263891257	0	1.68080542113851	55.1215265059534	51.3536989655425	228.845057396155	0	20.2815682060472	1.68080542113851	0	1.76993904195645	2.61034175252571	132.338489438788	42.2430087660974	128.020708124392	177.361146426962	177.408390073618	17.623327497628	21.9023901563054	2.65490856293468	3.45074446309497	516.102740143312	3.28141953316989	5.22472390269839	307.705940979315	540.903251872251	617.611626479895	240.33785961685	807.443110133639	836.511962236373
