Rxn	KO	Reac	Prod	Path	ReacProd	stoichReac	stoichProd
R01728	K00220	C01179	C00254	01130	C00254 <=> C01179	1	1
R01728	K04517	C00254	C01179	00400	C00254 <=> C01179	1	1
R01728	K04517	C00254	C01179	00401	C00254 => C01179	1	1
R01728	K04517	C00254	C01179	01110	C00254 <=> C01179	1	1
R01728	K04517	C00254	C01179	01130	C00254 <=> C01179	1	1
R01728	K04517	C00254	C01179	01230	C00254 => C01179	1	1
R01728	K04517	C01179	C00254	00400	C00254 <=> C01179	1	1
R01728	K04517	C01179	C00254	01110	C00254 <=> C01179	1	1
R01728	K04517	C01179	C00254	01130	C00254 <=> C01179	1	1
R01728	K14187	C00254	C01179	00400	C00254 <=> C01179	1	1
R01728	K14187	C00254	C01179	00401	C00254 => C01179	1	1
R01728	K14187	C00254	C01179	01110	C00254 <=> C01179	1	1
R01728	K14187	C00254	C01179	01130	C00254 <=> C01179	1	1
R01728	K14187	C00254	C01179	01230	C00254 => C01179	1	1
R01728	K14187	C01179	C00254	00400	C00254 <=> C01179	1	1
R01728	K14187	C01179	C00254	01110	C00254 <=> C01179	1	1
R01728	K14187	C01179	C00254	01130	C00254 <=> C01179	1	1
R01730	K00211	C00254	C01179	00400	C00254 <=> C01179	1	1
R01730	K00211	C00254	C01179	01110	C00254 <=> C01179	1	1
R01730	K00211	C00254	C01179	01130	C00254 <=> C01179	1	1
R01730	K00211	C01179	C00254	00400	C00254 <=> C01179	1	1
R01730	K00211	C01179	C00254	01110	C00254 <=> C01179	1	1
R01730	K00211	C01179	C00254	01130	C00254 <=> C01179	1	1
R01731	K00832	C00254	C00826	00400	C00254 => C00826	1	1
R01731	K00832	C00254	C00826	01230	C00254 => C00826	1	1
R01731	K00832	C00254	C00826	01110	C00826 <=> C00254	1	1
R01731	K00832	C00826	C00254	01110	C00826 <=> C00254	1	1
R01731	K15849	C00254	C00826	00400	C00254 => C00826	1	1
R01731	K15849	C00254	C00826	01230	C00254 => C00826	1	1
R01731	K15849	C00254	C00826	01110	C00826 <=> C00254	1	1
R01731	K15849	C00826	C00254	01110	C00826 <=> C00254	1	1
R01736	K01069	C03451	C00256	00620	C03451 => C00256	1	1
R01737	K00851	C00257	C00345	00030	C00257 => C00345	1	1
R01737	K00851	C00257	C00345	01110	C00257 <=> C00345	1	1
R01737	K00851	C00257	C00345	01120	C00257 <=> C00345	1	1
R01737	K00851	C00257	C00345	01130	C00257 <=> C00345	1	1
R01737	K00851	C00257	C00345	01200	C00257 => C00345	1	1
R01737	K00851	C00345	C00257	01110	C00257 <=> C00345	1	1
R01737	K00851	C00345	C00257	01120	C00257 <=> C00345	1	1
R01737	K00851	C00345	C00257	01130	C00257 <=> C00345	1	1
R01739	K00090	C00257	C06473	00030	C00257 <=> C06473	1	1
R01739	K00090	C00257	C06473	01120	C00257 <=> C06473	1	1
R01739	K00090	C06473	C00257	00030	C00257 <=> C06473	1	1
R01739	K00090	C06473	C00257	01120	C00257 <=> C06473	1	1
R01739	K22229	C00257	C06473	00030	C00257 <=> C06473	1	1
R01739	K22229	C00257	C06473	01120	C00257 <=> C06473	1	1
R01739	K22229	C06473	C00257	00030	C00257 <=> C06473	1	1
R01739	K22229	C06473	C00257	01120	C00257 <=> C06473	1	1
R01741	K06151	C00257	C06473	00030	C00257 => C06473	1	1
R01741	K06151	C00257	C06473	01120	C00257 <=> C06473	1	1
R01741	K06151	C06473	C00257	01120	C00257 <=> C06473	1	1
R01741	K06152	C00257	C06473	00030	C00257 => C06473	1	1
R01741	K06152	C00257	C06473	01120	C00257 <=> C06473	1	1
R01741	K06152	C06473	C00257	01120	C00257 <=> C06473	1	1
R01745	K00042	C00258	C01146	00630	C00258 <=> C01146	1	1
R01745	K00042	C01146	C00258	00630	C00258 <=> C01146	1	1
R01747	K00042	C00258	C01146	00630	C00258 <=> C01146	1	1
R01747	K00042	C01146	C00258	00630	C00258 <=> C01146	1	1
R01752	K00128	C00258	C00577	00561	C00577 <=> C00258	1	1
R01752	K00128	C00577	C00258	00561	C00577 <=> C00258	1	1
R01752	K00149	C00258	C00577	00561	C00577 <=> C00258	1	1
R01752	K00149	C00577	C00258	00561	C00577 <=> C00258	1	1
R01752	K14085	C00258	C00577	00561	C00577 <=> C00258	1	1
R01752	K14085	C00577	C00258	00561	C00577 <=> C00258	1	1
R01754	K12446	C00259	C03906	00520	C00259 => C03906	1	1
R01757	K13873	C00259	C01114	00053	C00259 <=> C01114	1	1
R01757	K13873	C01114	C00259	00053	C00259 <=> C01114	1	1
R01757	K19660	C00259	C01114	00053	C00259 <=> C01114	1	1
R01757	K19660	C01114	C00259	00053	C00259 <=> C01114	1	1
R01758	K00011	C00259	C00532	00040	C00532 <=> C00259	1	1
R01758	K00011	C00532	C00259	00040	C00532 <=> C00259	1	1
R01759	K00011	C00259	C00532	00040	C00532 <=> C00259	1	1
R01759	K00011	C00532	C00259	00040	C00532 <=> C00259	1	1
R01761	K01804	C00259	C00508	00040	C00259 <=> C00508	1	1
R01761	K01804	C00508	C00259	00040	C00259 <=> C00508	1	1
R01762	K01209	C02474	C00259	00520	C02474 => C00259	1	1
R01762	K15921	C02474	C00259	00520	C02474 => C00259	1	1
R01762	K20844	C02474	C00259	00520	C02474 => C00259	1	1
R01763	K00055	C00261	C00556	01120	C00556 <=> C00261	1	1
R01763	K00055	C00556	C00261	00623	C00556 => C00261	1	1
R01763	K00055	C00556	C00261	01120	C00556 <=> C00261	1	1
R01763	K00055	C00556	C00261	01220	C00556 => C00261	1	1
R01764	K01576	C00261	C02137	01120	C02137 <=> C00261	1	1
R01764	K01576	C02137	C00261	00627	C02137 => C00261	1	1
R01764	K01576	C02137	C00261	01120	C02137 <=> C00261	1	1
R01767	K08248	C00561	C01326	00460	C00561 => C01326	1	1
R01767	K08248	C00561	C01326	01110	C00561 <=> C01326	1	1
R01767	K08248	C01326	C00561	01110	C00561 <=> C01326	1	1
R01767	K20802	C00561	C01326	00460	C00561 => C01326	1	1
R01767	K20802	C00561	C01326	01110	C00561 <=> C01326	1	1
R01767	K20802	C01326	C00561	01110	C00561 <=> C01326	1	1
R01768	K00087	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K00106	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K11177	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K11178	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K13479	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K13480	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K13481	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K13482	C00262	C00385	00230	C00262 => C00385	1	1
R01768	K13483	C00262	C00385	00230	C00262 => C00385	1	1
R01769	K00106	C00262	C00385	00230	C00262 => C00385	1	1
R01770	K01239	C00294	C00262	00230	C00294 => C00262	1	1
R01770	K10213	C00294	C00262	00230	C00294 => C00262	1	1
R01771	K00872	C00263	C01102	00260	C00263 => C01102	1	1
R01771	K00872	C00263	C01102	01110	C00263 <=> C01102	1	1
R01771	K00872	C00263	C01102	01120	C00263 <=> C01102	1	1
R01771	K00872	C00263	C01102	01230	C00263 => C01102	1	1
R01771	K00872	C01102	C00263	01110	C00263 <=> C01102	1	1
R01771	K00872	C01102	C00263	01120	C00263 <=> C01102	1	1
R01771	K02203	C00263	C01102	00260	C00263 => C01102	1	1
R01771	K02203	C00263	C01102	01110	C00263 <=> C01102	1	1
R01771	K02203	C00263	C01102	01120	C00263 <=> C01102	1	1
R01771	K02203	C00263	C01102	01230	C00263 => C01102	1	1
R01771	K02203	C01102	C00263	01110	C00263 <=> C01102	1	1
R01771	K02203	C01102	C00263	01120	C00263 <=> C01102	1	1
R01771	K02204	C00263	C01102	00260	C00263 => C01102	1	1
R01771	K02204	C00263	C01102	01110	C00263 <=> C01102	1	1
R01771	K02204	C00263	C01102	01120	C00263 <=> C01102	1	1
R01771	K02204	C00263	C01102	01230	C00263 => C01102	1	1
R01771	K02204	C01102	C00263	01110	C00263 <=> C01102	1	1
R01771	K02204	C01102	C00263	01120	C00263 <=> C01102	1	1
R01773	K00003	C00263	C00441	00260	C00263 <=> C00441	1	1
R01773	K00003	C00263	C00441	00270	C00263 <=> C00441	1	1
R01773	K00003	C00263	C00441	00300	C00263 <=> C00441	1	1
R01773	K00003	C00263	C00441	01110	C00263 <=> C00441	1	1
R01773	K00003	C00263	C00441	01120	C00263 <=> C00441	1	1
R01773	K00003	C00263	C00441	01130	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	01230	C00441 => C00263	1	1
R01773	K00003	C00441	C00263	00260	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	00270	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	00300	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	01110	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	01120	C00263 <=> C00441	1	1
R01773	K00003	C00441	C00263	01130	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	00260	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	00270	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	00300	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	01110	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	01120	C00263 <=> C00441	1	1
R01773	K12524	C00263	C00441	01130	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	01230	C00441 => C00263	1	1
R01773	K12524	C00441	C00263	00260	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	00270	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	00300	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	01110	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	01120	C00263 <=> C00441	1	1
R01773	K12524	C00441	C00263	01130	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	00260	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	00270	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	00300	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	01110	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	01120	C00263 <=> C00441	1	1
R01773	K12525	C00263	C00441	01130	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	01230	C00441 => C00263	1	1
R01773	K12525	C00441	C00263	00260	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	00270	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	00300	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	01110	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	01120	C00263 <=> C00441	1	1
R01773	K12525	C00441	C00263	01130	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	00260	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	00270	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	00300	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	01110	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	01120	C00263 <=> C00441	1	1
R01775	K00003	C00263	C00441	01130	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	01230	C00441 => C00263	1	1
R01775	K00003	C00441	C00263	00260	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	00270	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	00300	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	01110	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	01120	C00263 <=> C00441	1	1
R01775	K00003	C00441	C00263	01130	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	00260	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	00270	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	00300	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	01110	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	01120	C00263 <=> C00441	1	1
R01775	K12524	C00263	C00441	01130	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	01230	C00441 => C00263	1	1
R01775	K12524	C00441	C00263	00260	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	00270	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	00300	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	01110	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	01120	C00263 <=> C00441	1	1
R01775	K12524	C00441	C00263	01130	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	00260	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	00270	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	00300	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	01110	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	01120	C00263 <=> C00441	1	1
R01775	K12525	C00263	C00441	01130	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	01230	C00441 => C00263	1	1
R01775	K12525	C00441	C00263	00260	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	00270	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	00300	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	01110	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	01120	C00263 <=> C00441	1	1
R01775	K12525	C00441	C00263	01130	C00263 <=> C00441	1	1
R01776	K00641	C00263	C01077	00270	C00263 => C01077	1	1
R01776	K00641	C00263	C01077	01130	C00263 <=> C01077	1	1
R01776	K00641	C01077	C00263	01130	C00263 <=> C01077	1	1
R01776	K19726	C00263	C01077	00270	C00263 => C01077	1	1
R01776	K19726	C00263	C01077	01130	C00263 <=> C01077	1	1
R01776	K19726	C01077	C00263	01130	C00263 <=> C01077	1	1
R01777	K00651	C00263	C01118	00270	C00263 <=> C01118	1	1
R01777	K00651	C00263	C01118	00920	C00263 => C01118	1	1
R01777	K00651	C00263	C01118	01110	C00263 <=> C01118	1	1
R01777	K00651	C00263	C01118	01230	C00263 => C01118	1	1
R01777	K00651	C01118	C00263	00270	C00263 <=> C01118	1	1
R01777	K00651	C01118	C00263	01110	C00263 <=> C01118	1	1
R01778	K00022	C00264	C00640	00062	C00264 <=> C00640	1	1
R01778	K00022	C00640	C00264	00062	C00264 <=> C00640	1	1
R01778	K07515	C00264	C00640	00062	C00264 <=> C00640	1	1
R01778	K07515	C00640	C00264	00062	C00264 <=> C00640	1	1
R01781	K00048	C00266	C01380	00630	C01380 <=> C00266	1	1
R01781	K00048	C00266	C01380	01120	C01380 <=> C00266	1	1
R01781	K00048	C01380	C00266	00630	C01380 <=> C00266	1	1
R01781	K00048	C01380	C00266	01120	C01380 <=> C00266	1	1
R01782	K22397	C00022	C03826	00040	C03826 <=> C00022	1	1
R01782	K22397	C03826	C00022	00040	C03826 <=> C00022	1	1
R01785	K01629	C00111	C06441	00040	C06441 <=> C00111 + C00266	1	1
R01785	K01629	C00266	C06441	00040	C06441 <=> C00111 + C00266	1	1
R01785	K01629	C06441	C00111	00040	C06441 <=> C00111 + C00266	1	1
R01785	K01629	C06441	C00266	00040	C06441 <=> C00111 + C00266	1	1
R01786	K00844	C00267	C00668	00010	C00267 => C00668	1	1
R01786	K00844	C00267	C00668	00052	C00267 <=> C00668	1	1
R01786	K00844	C00267	C00668	00520	C00267 => C00668	1	1
R01786	K00844	C00267	C00668	01110	C00267 <=> C00668	1	1
R01786	K00844	C00267	C00668	01120	C00267 <=> C00668	1	1
R01786	K00844	C00267	C00668	01130	C00267 <=> C00668	1	1
R01786	K00844	C00267	C00668	01200	C00267 => C00668	1	1
R01786	K00844	C00668	C00267	00052	C00267 <=> C00668	1	1
R01786	K00844	C00668	C00267	01110	C00267 <=> C00668	1	1
R01786	K00844	C00668	C00267	01120	C00267 <=> C00668	1	1
R01786	K00844	C00668	C00267	01130	C00267 <=> C00668	1	1
R01786	K00845	C00267	C00668	00010	C00267 => C00668	1	1
R01786	K00845	C00267	C00668	00052	C00267 <=> C00668	1	1
R01786	K00845	C00267	C00668	00520	C00267 => C00668	1	1
R01786	K00845	C00267	C00668	01110	C00267 <=> C00668	1	1
R01786	K00845	C00267	C00668	01120	C00267 <=> C00668	1	1
R01786	K00845	C00267	C00668	01130	C00267 <=> C00668	1	1
R01786	K00845	C00267	C00668	01200	C00267 => C00668	1	1
R01786	K00845	C00668	C00267	00052	C00267 <=> C00668	1	1
R01786	K00845	C00668	C00267	01110	C00267 <=> C00668	1	1
R01786	K00845	C00668	C00267	01120	C00267 <=> C00668	1	1
R01786	K00845	C00668	C00267	01130	C00267 <=> C00668	1	1
R01786	K12407	C00267	C00668	00010	C00267 => C00668	1	1
R01786	K12407	C00267	C00668	00052	C00267 <=> C00668	1	1
R01786	K12407	C00267	C00668	00520	C00267 => C00668	1	1
R01786	K12407	C00267	C00668	01110	C00267 <=> C00668	1	1
R01786	K12407	C00267	C00668	01120	C00267 <=> C00668	1	1
R01786	K12407	C00267	C00668	01130	C00267 <=> C00668	1	1
R01786	K12407	C00267	C00668	01200	C00267 => C00668	1	1
R01786	K12407	C00668	C00267	00052	C00267 <=> C00668	1	1
R01786	K12407	C00668	C00267	01110	C00267 <=> C00668	1	1
R01786	K12407	C00668	C00267	01120	C00267 <=> C00668	1	1
R01786	K12407	C00668	C00267	01130	C00267 <=> C00668	1	1
R01787	K00011	C00267	C00794	00051	C00794 <=> C00267	1	1
R01787	K00011	C00794	C00267	00051	C00794 <=> C00267	1	1
R01788	K01084	C00267	C00668	00052	C00668 <=> C00267	1	1
R01788	K01084	C00668	C00267	00010	C00668 => C00267	1	1
R01788	K01084	C00668	C00267	00052	C00668 <=> C00267	1	1
R01790	K01178	C00369	C00031	00500	C00369 => C00031	1	1
R01790	K12047	C00369	C00031	00500	C00369 => C00031	1	1
R01790	K21574	C00369	C00031	00500	C00369 => C00031	1	1
R01791	K01178	C00721	C00031	00500	C00721 => C00031	1	1
R01791	K01182	C00721	C00031	00500	C00721 => C00031	1	1
R01791	K01203	C00721	C00031	00500	C00721 => C00031	1	1
R01791	K12047	C00721	C00031	00500	C00721 => C00031	1	1
R01791	K21574	C00721	C00031	00500	C00721 => C00031	1	1
R01793	K00357	C00268	C00272	00790	C00268 <=> C00272	1	1
R01793	K00357	C00272	C00268	00790	C00268 <=> C00272	1	1
R01794	K00357	C00268	C00272	00790	C00268 <=> C00272	1	1
R01794	K00357	C00272	C00268	00790	C00268 <=> C00272	1	1
R01795	K00500	C00079	C00082	00360	C00079 => C00082	1	1
R01795	K00500	C00079	C00082	00400	C00079 => C00082	1	1
R01795	K00500	C00079	C00082	01230	C00079 => C00082	1	1
R01797	K01521	C00269	C00416	00564	C00269 => C00416	1	1
R01797	K01521	C00269	C00416	01110	C00416 <=> C00269	1	1
R01797	K01521	C00416	C00269	01110	C00416 <=> C00269	1	1
R01799	K00981	C00269	C00416	01110	C00416 <=> C00269	1	1
R01799	K00981	C00416	C00269	00564	C00416 => C00269	1	1
R01799	K00981	C00416	C00269	01110	C00416 <=> C00269	1	1
R01799	K00981	C00416	C00269	04070	C00416 => C00269	1	1
R01800	K00998	C00065	C02737	00260	C00065 => C02737	1	1
R01800	K00998	C00269	C02737	00564	C00269 => C02737	1	1
R01800	K00998	C00269	C02737	01110	C00269 <=> C02737	1	1
R01800	K00998	C02737	C00269	01110	C00269 <=> C02737	1	1
R01800	K17103	C00065	C02737	00260	C00065 => C02737	1	1
R01800	K17103	C00269	C02737	00564	C00269 => C02737	1	1
R01800	K17103	C00269	C02737	01110	C00269 <=> C02737	1	1
R01800	K17103	C02737	C00269	01110	C00269 <=> C02737	1	1
R01801	K00995	C00269	C03892	00564	C00269 => C03892	1	1
R01802	K00999	C00137	C01194	00562	C00137 => C01194	1	1
R01802	K00999	C00137	C01194	04070	C00137 + C00269 => C01194	1	1
R01802	K00999	C00269	C01194	00564	C00269 => C01194	1	1
R01802	K00999	C00269	C01194	04070	C00137 + C00269 => C01194	1	1
R01803	K08080	C00270	C00996	00520	C00270 + C00999 => C00996 + C03410	1	2
R01803	K08080	C00270	C03410	00520	C00270 + C00999 => C00996 + C03410	1	1
R01803	K08080	C00999	C00996	00520	C00270 + C00999 => C00996 + C03410	2	2
R01803	K08080	C00999	C03410	00520	C00270 + C00999 => C00996 + C03410	2	1
R01804	K01654	C00645	C00270	00520	C00645 => C00270	1	1
R01805	K01097	C06241	C00270	00520	C06241 => C00270	1	1
R01811	K01639	C00270	C00645	00520	C00270 => C00645	1	1
R01813	K00072	C04244	C00272	00790	C04244 => C00272	1	1
R01814	K00502	C00078	C00643	00380	C00078 => C00643	1	1
R01815	K00501	C00082	C00355	00350	C00082 => C00355	1	1
R01818	K01840	C00275	C00636	00051	C00275 <=> C00636	1	1
R01818	K01840	C00275	C00636	00520	C00275 <=> C00636	1	1
R01818	K01840	C00275	C00636	01110	C00275 <=> C00636	1	1
R01818	K01840	C00275	C00636	01130	C00275 <=> C00636	1	1
R01818	K01840	C00636	C00275	00051	C00275 <=> C00636	1	1
R01818	K01840	C00636	C00275	00520	C00275 <=> C00636	1	1
R01818	K01840	C00636	C00275	01110	C00275 <=> C00636	1	1
R01818	K01840	C00636	C00275	01130	C00275 <=> C00636	1	1
R01818	K15778	C00275	C00636	00051	C00275 <=> C00636	1	1
R01818	K15778	C00275	C00636	00520	C00275 <=> C00636	1	1
R01818	K15778	C00275	C00636	01110	C00275 <=> C00636	1	1
R01818	K15778	C00275	C00636	01130	C00275 <=> C00636	1	1
R01818	K15778	C00636	C00275	00051	C00275 <=> C00636	1	1
R01818	K15778	C00636	C00275	00520	C00275 <=> C00636	1	1
R01818	K15778	C00636	C00275	01110	C00275 <=> C00636	1	1
R01818	K15778	C00636	C00275	01130	C00275 <=> C00636	1	1
R01818	K16881	C00275	C00636	00051	C00275 <=> C00636	1	1
R01818	K16881	C00275	C00636	00520	C00275 <=> C00636	1	1
R01818	K16881	C00275	C00636	01110	C00275 <=> C00636	1	1
R01818	K16881	C00275	C00636	01130	C00275 <=> C00636	1	1
R01818	K16881	C00636	C00275	00051	C00275 <=> C00636	1	1
R01818	K16881	C00636	C00275	00520	C00275 <=> C00636	1	1
R01818	K16881	C00636	C00275	01110	C00275 <=> C00636	1	1
R01818	K16881	C00636	C00275	01130	C00275 <=> C00636	1	1
R01818	K17497	C00275	C00636	00051	C00275 <=> C00636	1	1
R01818	K17497	C00275	C00636	00520	C00275 <=> C00636	1	1
R01818	K17497	C00275	C00636	01110	C00275 <=> C00636	1	1
R01818	K17497	C00275	C00636	01130	C00275 <=> C00636	1	1
R01818	K17497	C00636	C00275	00051	C00275 <=> C00636	1	1
R01818	K17497	C00636	C00275	00520	C00275 <=> C00636	1	1
R01818	K17497	C00636	C00275	01110	C00275 <=> C00636	1	1
R01818	K17497	C00636	C00275	01130	C00275 <=> C00636	1	1
R01819	K01809	C00275	C05345	00051	C00275 <=> C05345	1	1
R01819	K01809	C00275	C05345	00520	C00275 <=> C05345	1	1
R01819	K01809	C00275	C05345	01110	C00275 <=> C05345	1	1
R01819	K01809	C00275	C05345	01130	C05345 <=> C00275	1	1
R01819	K01809	C05345	C00275	01130	C05345 <=> C00275	1	1
R01819	K01809	C05345	C00275	00051	C00275 <=> C05345	1	1
R01819	K01809	C05345	C00275	00520	C00275 <=> C05345	1	1
R01819	K01809	C05345	C00275	01110	C00275 <=> C05345	1	1
R01819	K15916	C00275	C05345	00051	C00275 <=> C05345	1	1
R01819	K15916	C00275	C05345	00520	C00275 <=> C05345	1	1
R01819	K15916	C00275	C05345	01110	C00275 <=> C05345	1	1
R01819	K15916	C00275	C05345	01130	C05345 <=> C00275	1	1
R01819	K15916	C05345	C00275	01130	C05345 <=> C00275	1	1
R01819	K15916	C05345	C00275	00051	C00275 <=> C05345	1	1
R01819	K15916	C05345	C00275	00520	C00275 <=> C05345	1	1
R01819	K15916	C05345	C00275	01110	C00275 <=> C05345	1	1
R01819	K16011	C00275	C05345	00051	C00275 <=> C05345	1	1
R01819	K16011	C00275	C05345	00520	C00275 <=> C05345	1	1
R01819	K16011	C00275	C05345	01110	C00275 <=> C05345	1	1
R01819	K16011	C00275	C05345	01130	C05345 <=> C00275	1	1
R01819	K16011	C05345	C00275	01130	C05345 <=> C00275	1	1
R01819	K16011	C05345	C00275	00051	C00275 <=> C05345	1	1
R01819	K16011	C05345	C00275	00520	C00275 <=> C05345	1	1
R01819	K16011	C05345	C00275	01110	C00275 <=> C05345	1	1
R01823	K05341	C00089	C00095	00500	C00089 => C00095 + C00718	1	1
R01823	K05341	C00089	C00718	00500	C00089 => C00095 + C00718	1	1
R01824	K06044	C01935	C06400	00500	C01935 <=> C06400	1	1
R01824	K06044	C01935	C06400	01110	C01935 <=> C06400	1	1
R01824	K06044	C06400	C01935	00500	C01935 <=> C06400	1	1
R01824	K06044	C06400	C01935	01110	C01935 <=> C06400	1	1
R01825	K03472	C00279	C03393	00750	C00279 <=> C03393	1	1
R01825	K03472	C03393	C00279	00750	C00279 <=> C03393	1	1
R01826	K01626	C00074	C04691	00400	C00279 + C00074 => C04691	1	1
R01826	K01626	C00074	C04691	01110	C00279 + C00074 <=> C04691	1	1
R01826	K01626	C00074	C04691	01130	C00074 + C00279 <=> C04691	1	1
R01826	K01626	C00074	C04691	01230	C00074 + C00279 => C04691	1	1
R01826	K01626	C00279	C04691	00400	C00279 + C00074 => C04691	1	1
R01826	K01626	C00279	C04691	01110	C00279 + C00074 <=> C04691	1	1
R01826	K01626	C00279	C04691	01130	C00074 + C00279 <=> C04691	1	1
R01826	K01626	C00279	C04691	01230	C00074 + C00279 => C04691	1	1
R01826	K01626	C04691	C00074	01110	C00279 + C00074 <=> C04691	1	1
R01826	K01626	C04691	C00074	01130	C00074 + C00279 <=> C04691	1	1
R01826	K01626	C04691	C00279	01110	C00279 + C00074 <=> C04691	1	1
R01826	K01626	C04691	C00279	01130	C00074 + C00279 <=> C04691	1	1
R01826	K03856	C00074	C04691	00400	C00279 + C00074 => C04691	1	1
