noiseLevel	SimRun	TimePoint	niceLab	compound	value
0.5	14	577	d-galactose	gal[env]	0.0120172186627254
0.5	14	577	d-glucose	glc_D[env]	0.00974511257791018
0.5	14	577	l-glutamine	gln_L[env]	0.0113270151633897
0.5	14	577	l-glutamate(1-)	glu_L[env]	0.00843161683225332
0.5	14	577	glycine	gly[env]	0.0214919134200441
0.5	14	577	glycerol	glyc[env]	0.0113782033092293
0.5	14	577	guanine	gua[env]	0.000000000305674506095063
0.5	14	577	hydrogen	h2[env]	0.810840552522926
0.5	14	577	water	h2o[env]	2120.88589352754
0.5	14	577	hydrogen sulfide	h2s[env]	21.9711926556384
0.5	14	577	proton	h[env]	0.341157402308956
0.5	14	577	hexadecanoate (n-c16:0)	hdca[env]	0.121764841072508
0.5	14	577	l-histidine	his_L[env]	0.276511087331479
0.5	14	577	l-isoleucine	ile_L[env]	0.278083751739975
0.5	14	577	indole	indole[env]	0.158875102842822
0.5	14	577	isobutyrate; 2-methylpropanoate	isobut[env]	0
0.5	14	577	potassium	k[env]	21.2833848358079
0.5	14	577	l-leucine	leu_L[env]	0.142373117488093
0.5	14	577	l-lysinium(1+)	lys_L[env]	0.1964862471009
0.5	14	577	maltotriose	malttr[env]	0.00427979184633351
0.5	14	577	l-methionine	met_L[env]	0.347562937588323
0.5	14	577	magnesium	mg2[env]	21.2058722526951
0.5	14	577	mn2+	mn2[env]	21.2497463743437
0.5	14	577	molybdate	mobd[env]	21.0473688152109
0.5	14	577	menaquinone 7	mqn7[env]	0.207496412606881
0.5	14	577	sodium	na1[env]	21.1242762340127
0.5	14	577	nicotinate	nac[env]	0.20588582141449
0.5	14	577	ammonium	nh4[env]	12.8301890287141
0.5	14	577	octadecanoate (n-c18:0)	ocdca[env]	0.0857818799595094
0.5	14	577	ornithine	orn[env]	0.0061206469740091
0.5	14	577	phenylacetate	pac[env]	0.160121012608114
0.5	14	577	l-phenylalanine	phe_L[env]	0.00539590591873493
0.5	14	577	protoheme	pheme[env]	0.21218001464186
0.5	14	577	hydrogenphosphate	pi[env]	2117.38771958771
0.5	14	577	(r)-pantothenate	pnto_R[env]	0.207251330802626
0.5	14	577	propionate	ppa[env]	4.88727105720759
0.5	14	577	l-proline	pro_L[env]	0.0146546536289016
0.5	14	577	putrescine	ptrc[env]	0.052545817097386
0.5	14	577	pyridoxal	pydx[env]	0.413933136159399
0.5	14	577	pyridoxine	pydxn[env]	0.00606631705675195
0.5	14	577	ubiquinone-8	q8[env]	0.212124011821272
0.5	14	577	riboflavin	ribflv[env]	0.206300832623812
0.5	14	577	selenite	selni[env]	21.291457407209
0.5	14	577	l-serine	ser_L[env]	0.014017230188912
0.5	14	577	siroheme	sheme[env]	0.211749930258101
0.5	14	577	sulfate	so4[env]	21.071983529135
0.5	14	577	succinate	succ[env]	0.000509341923371
0.5	14	577	sucrose	sucr[env]	0.00713028782302426
0.5	14	577	thiamin	thm[env]	0.210604622487366
0.5	14	577	l-threonine	thr_L[env]	0.00577245762670162
0.5	14	577	l-tryptophan	trp_L[env]	0.00412515988071001
0.5	14	577	tetradecanoate (n-c14:0)	ttdca[env]	0.130361423051795
0.5	14	577	l-tyrosine	tyr_L[env]	0.165984842649547
0.5	14	577	uracil	ura[env]	0.137030172412897
0.5	14	577	l-valine	val_L[env]	0.275994706043544
0.5	14	577	zinc	zn2[env]	21.2428781827057
0.5	15	577	meso-2;6-diaminoheptanedioate	26dap_M[env]	0.204195905107818
0.5	15	577	3-methyl-2-oxopentanoate	3mop[env]	0.000000000318627477946881
0.5	15	577	4-aminobutanoate	4abut[env]	0.0545361065140998
0.5	15	577	acetate	ac[env]	3.24344010039117
0.5	15	577	l-alanine	ala_L[env]	0.0139395794291342
0.5	15	577	amylopectin; 900 repeat units	amylopect900[env]	0.0000156399385031611
0.5	15	577	amylose (n=300 repeat units; alpha-1;4-glc)	amylose300[env]	0.00004765183204189
0.5	15	577	l-argininium(1+)	arg_L[env]	0.0220887567923369
0.5	15	577	l-asparagine	asn_L[env]	0.00908436677881636
0.5	15	577	l-aspartate(1-)	asp_L[env]	0.0095473735967925
0.5	15	577	biotin	btn[env]	0.211190020861602
0.5	15	577	butyrate	but[env]	3.45456892737716
0.5	15	577	calcium(2+)	ca2[env]	21.1639514735982
0.5	15	577	cob(i)alamin	cbl1[env]	0.21344634273427
0.5	15	577	cellulose	cellul[env]	0.00050558884185846
0.5	15	577	l-cysteinylglycine	cgly[env]	0.0199458855876305
0.5	15	577	choline	chol[env]	0.0104940879133818
0.5	15	577	citrate	cit[env]	0.00391047379624385
