noiseLevel	SimRun	TimePoint	compound	Species	totFlux	cumulFlux
1	47	577	trp_L[env]	MformatexigensAGORA	0	0
1	47	577	ttdca[env]	MformatexigensAGORA	0	0
1	47	577	tyr_L[env]	MformatexigensAGORA	-0.00000827055114939914	-0.000883375201408024
1	47	577	ura[env]	MformatexigensAGORA	0	0
1	47	577	val_L[env]	MformatexigensAGORA	-0.0000229197768892647	-0.0024480548103874
1	47	577	zn2[env]	MformatexigensAGORA	-0.00000128329729729228	-0.000137068617070858
1	47	577	26dap_M[env]	Inflow	0.00252219337601722	0.213526661092723
1	47	577	3mop[env]	Inflow	0	0
1	47	577	4abut[env]	Inflow	0	0
1	47	577	ac[env]	Inflow	0	0
1	47	577	ala_L[env]	Inflow	0.00783513142394975	0.66331529853611
1	47	577	amylopect900[env]	Inflow	0.00000990253466759815	0.000838339829147475
1	47	577	amylose300[env]	Inflow	0.0000301038090833942	0.00254856185924186
1	47	577	arg_L[env]	Inflow	0.0039493395461295	0.334347593973193
1	47	577	asn_L[env]	Inflow	0.00594801396069277	0.503553602684174
1	47	577	asp_L[env]	Inflow	0.0058397174767521	0.494385318109401
1	47	577	but[env]	Inflow	0	0
1	47	577	ca2[env]	Inflow	0.251773235289725	21.3148994819819
1	47	577	cgly[env]	Inflow	0.0025053349951455	0.212099445474287
1	47	577	cit[env]	Inflow	0.00124894974184061	0.105734980824097
1	47	577	cl[env]	Inflow	0.25203411803898	21.3369855848615
1	47	577	co2[env]	Inflow	0	0
1	47	577	cobalt2[env]	Inflow	0.252518273845602	21.3779737873601
1	47	577	csn[env]	Inflow	0	0
1	47	577	cu2[env]	Inflow	0.252644833909857	21.3886882504956
1	47	577	cys_L[env]	Inflow	0.0092325463873674	0.781619213746116
1	47	577	etoh[env]	Inflow	0	0
1	47	577	fe2[env]	Inflow	0.25120074475044	21.2664329391216
1	47	577	fe3[env]	Inflow	0.249366931656951	21.1111839440825
1	47	577	fol[env]	Inflow	0.00251387232118433	0.212822207948039
1	47	577	for[env]	Inflow	0	0
1	47	577	fru[env]	Inflow	0.00989136175969448	0.837393940643424
1	47	577	gal[env]	Inflow	0.00986224011587325	0.834928528026848
1	47	577	glc_D[env]	Inflow	0.0101708595538992	0.861055976769122
1	47	577	gln_L[env]	Inflow	0.00463327506071718	0.392248969903078
1	47	577	glu_L[env]	Inflow	0.0046536746592676	0.393975981879052
1	47	577	gly[env]	Inflow	0.011538337447091	0.976825446084138
1	47	577	glyc[env]	Inflow	0.00393562787194407	0.333186775760504
1	47	577	gua[env]	Inflow	0	0
1	47	577	h2[env]	Inflow	0	0
1	47	577	h2o[env]	Inflow	24.6701095523869	2088.54966141854
1	47	577	h2s[env]	Inflow	0.253870158880045	21.4924231790406
1	47	577	h[env]	Inflow	0	0
1	47	577	his_L[env]	Inflow	0.0038720279275098	0.327802460699706
1	47	577	ile_L[env]	Inflow	0.00388503276273435	0.328903438550954
1	47	577	indole[env]	Inflow	0	0
1	47	577	isobut[env]	Inflow	0	0
1	47	577	k[env]	Inflow	0.255146782816177	21.6005010326839
1	47	577	leu_L[env]	Inflow	0.0039053980322205	0.3306275442587
1	47	577	lys_L[env]	Inflow	0.00399284658347712	0.338030861286163
1	47	577	malttr[env]	Inflow	0.00295155242717108	0.249875818724559
1	47	577	met_L[env]	Inflow	0.00471922388918605	0.399525321725384
1	47	577	mg2[env]	Inflow	0.244739343553169	20.7194164269252
1	47	577	mn2[env]	Inflow	0.250013162747397	21.1658932968028
1	47	577	mqn7[env]	Inflow	0.00249193816652746	0.210965281808946
1	47	577	nac[env]	Inflow	0.00250611926908027	0.212165841412151
1	47	577	nh4[env]	Inflow	0.0854120287501317	7.23090683275459
1	47	577	ocdca[env]	Inflow	0.00127124786170524	0.107622719935861
1	47	577	orn[env]	Inflow	0	0
1	47	577	pac[env]	Inflow	0	0
1	47	577	phe_L[env]	Inflow	0.0025671469856952	0.217332393940123
1	47	577	pheme[env]	Inflow	0.00249136934213353	0.21091712563871
1	47	577	pi[env]	Inflow	25.1023311031387	2125.14115573533
1	47	577	pnto_R[env]	Inflow	0.00250547716363948	0.212111481333282
1	47	577	ppa[env]	Inflow	0	0
1	47	577	pro_L[env]	Inflow	0.00469220323896413	0.397237777369228
1	47	577	ptrc[env]	Inflow	0	0
1	47	577	pydx[env]	Inflow	0.00252524650208547	0.21378513604609
1	47	577	pydxn[env]	Inflow	0.00245565727945393	0.207893773988826
1	47	577	q8[env]	Inflow	0.0024814526805168	0.21007758983454
1	47	577	ribflv[env]	Inflow	0.002517126596078	0.21309771198311
1	47	577	ser_L[env]	Inflow	0.00786427892834187	0.665782900485753
1	47	577	sheme[env]	Inflow	0.00251381384538125	0.212817257438254
1	47	577	so4[env]	Inflow	0.253707810152805	21.478678879341
1	47	577	succ[env]	Inflow	0	0
1	47	577	sucr[env]	Inflow	0.00483902586793758	0.409667651317697
1	47	577	thm[env]	Inflow	0.00250125267235825	0.211753839636704
1	47	577	thr_L[env]	Inflow	0.0058408707462265	0.494482952883384
1	47	577	trp_L[env]	Inflow	0.00211833349171797	0.17933624038046
1	47	577	ttdca[env]	Inflow	0.00161556968423761	0.136772700982435
1	47	577	tyr_L[env]	Inflow	0.00255343240634295	0.216171329778579
1	47	577	ura[env]	Inflow	0.00247948541585387	0.20991104294763
1	47	577	val_L[env]	Inflow	0.0047230960368921	0.399853134326429
1	47	577	zn2[env]	Inflow	0.251791484944647	21.3164444816313
1	48	577	26dap_M[env]	BcaccaeAGORA	0	0
1	48	577	3mop[env]	BcaccaeAGORA	0	0
1	48	577	4abut[env]	BcaccaeAGORA	0	0
1	48	577	ac[env]	BcaccaeAGORA	0.0000264226988281659	0.00382458516467907
1	48	577	ala_L[env]	BcaccaeAGORA	-0.0000810361209471008	-0.0115477651719937
1	48	577	amylopect900[env]	BcaccaeAGORA	0	0
1	48	577	amylose300[env]	BcaccaeAGORA	0	0
1	48	577	arg_L[env]	BcaccaeAGORA	-0.00000427024124955678	-0.000568123673640435
1	48	577	asn_L[env]	BcaccaeAGORA	-0.0000308976305915952	-0.00410312939837867
1	48	577	asp_L[env]	BcaccaeAGORA	0	0
1	48	577	but[env]	BcaccaeAGORA	0	0
1	48	577	ca2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	cgly[env]	BcaccaeAGORA	0	0
1	48	577	cit[env]	BcaccaeAGORA	0	0
1	48	577	cl[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	co2[env]	BcaccaeAGORA	0.000267552381998937	0.0357876564336476
1	48	577	cobalt2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	csn[env]	BcaccaeAGORA	0	0
1	48	577	cu2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	cys_L[env]	BcaccaeAGORA	0	0
1	48	577	etoh[env]	BcaccaeAGORA	0	0
1	48	577	fe2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	fe3[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	fol[env]	BcaccaeAGORA	0	0
1	48	577	for[env]	BcaccaeAGORA	0.000000694099740124648	0.0000923447812868688
1	48	577	fru[env]	BcaccaeAGORA	-0.0000448453921117437	-0.00601445957892953
1	48	577	gal[env]	BcaccaeAGORA	-0.0000566252208893638	-0.00740915961835402
1	48	577	glc_D[env]	BcaccaeAGORA	-0.0000448154474212675	-0.00601044353353463
1	48	577	gln_L[env]	BcaccaeAGORA	0	0
1	48	577	glu_L[env]	BcaccaeAGORA	0	0
1	48	577	gly[env]	BcaccaeAGORA	0	0
1	48	577	glyc[env]	BcaccaeAGORA	0	0
1	48	577	gua[env]	BcaccaeAGORA	0	0
1	48	577	h2[env]	BcaccaeAGORA	0	0
1	48	577	h2o[env]	BcaccaeAGORA	0.000114686997410555	0.0148420623499387
1	48	577	h2s[env]	BcaccaeAGORA	-0.00000154945748920854	-0.000206143735089954
1	48	577	h[env]	BcaccaeAGORA	0.000357087694524241	0.0470540636131446
1	48	577	his_L[env]	BcaccaeAGORA	0	0
1	48	577	ile_L[env]	BcaccaeAGORA	0	0
1	48	577	indole[env]	BcaccaeAGORA	0	0
1	48	577	isobut[env]	BcaccaeAGORA	0	0
1	48	577	k[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	leu_L[env]	BcaccaeAGORA	-0.00000649801931012792	-0.000864512889579606
1	48	577	lys_L[env]	BcaccaeAGORA	-0.00000494098924199418	-0.000657361679476765
1	48	577	malttr[env]	BcaccaeAGORA	0	0
1	48	577	met_L[env]	BcaccaeAGORA	-0.00000232790734458354	-0.000309710668603705
1	48	577	mg2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	mn2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	mqn7[env]	BcaccaeAGORA	0	0
1	48	577	nac[env]	BcaccaeAGORA	-0.000000231366580041548	-0.0000307815937622894
1	48	577	nh4[env]	BcaccaeAGORA	0.000213588440272814	0.0290538848957294
1	48	577	ocdca[env]	BcaccaeAGORA	0	0
1	48	577	orn[env]	BcaccaeAGORA	0	0
1	48	577	pac[env]	BcaccaeAGORA	0	0
1	48	577	phe_L[env]	BcaccaeAGORA	0	0
1	48	577	pheme[env]	BcaccaeAGORA	0	0
1	48	577	pi[env]	BcaccaeAGORA	-0.0000171872477432834	-0.00228663481921444
1	48	577	pnto_R[env]	BcaccaeAGORA	0	0
1	48	577	ppa[env]	BcaccaeAGORA	0.000551498155011161	0.0735179689910368
1	48	577	pro_L[env]	BcaccaeAGORA	-0.000109194486045471	-0.0144119591804617
1	48	577	ptrc[env]	BcaccaeAGORA	0	0
1	48	577	pydx[env]	BcaccaeAGORA	0.0000203094343152522	0.00267288906896103
1	48	577	pydxn[env]	BcaccaeAGORA	-0.000020425117605273	-0.00268827986584218
1	48	577	q8[env]	BcaccaeAGORA	0	0
1	48	577	ribflv[env]	BcaccaeAGORA	0	0
1	48	577	ser_L[env]	BcaccaeAGORA	-0.0000454482967040358	-0.00602000166788
1	48	577	sheme[env]	BcaccaeAGORA	0	0
1	48	577	so4[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	succ[env]	BcaccaeAGORA	-0.00000115613706712259	-0.00028919036356074
1	48	577	sucr[env]	BcaccaeAGORA	-0.0000338597827567608	-0.00443386463431211
1	48	577	thm[env]	BcaccaeAGORA	0	0
1	48	577	thr_L[env]	BcaccaeAGORA	-0.0000268643768761446	-0.00360237310569942
1	48	577	trp_L[env]	BcaccaeAGORA	0	0
1	48	577	ttdca[env]	BcaccaeAGORA	-0.000000430890406449188	-0.0000573267472121725
1	48	577	tyr_L[env]	BcaccaeAGORA	0	0
1	48	577	ura[env]	BcaccaeAGORA	-0.00000434984813364156	-0.000578714774421451
1	48	577	val_L[env]	BcaccaeAGORA	0	0
1	48	577	zn2[env]	BcaccaeAGORA	-0.000000115683290020775	-0.0000153907968811448
1	48	577	26dap_M[env]	BhydrogenotrophicaAGORA	-0.0000031798966904616	-0.000374499798662021
1	48	577	3mop[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	4abut[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	ac[env]	BhydrogenotrophicaAGORA	0.00140990626314448	0.165203436124544
1	48	577	ala_L[env]	BhydrogenotrophicaAGORA	-0.0000267348449119082	-0.00314859097995304
1	48	577	amylopect900[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	amylose300[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	arg_L[env]	BhydrogenotrophicaAGORA	-0.00000991250490389509	-0.00116755917117835
1	48	577	asn_L[env]	BhydrogenotrophicaAGORA	-0.0000629713797789678	-0.00735585330134677
1	48	577	asp_L[env]	BhydrogenotrophicaAGORA	-0.000116517320294739	-0.0139497849537032
1	48	577	but[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	ca2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	cgly[env]	BhydrogenotrophicaAGORA	-0.000192646326302439	-0.0216281475037696
1	48	577	cit[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	cl[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	co2[env]	BhydrogenotrophicaAGORA	0.000330551583926544	0.040341579687716
1	48	577	cobalt2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	csn[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	cu2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	cys_L[env]	BhydrogenotrophicaAGORA	0.000189049572788595	0.0212045540358397
1	48	577	etoh[env]	BhydrogenotrophicaAGORA	-0.0000199998678499231	-0.0033275705046132
1	48	577	fe2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	fe3[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	fol[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	for[env]	BhydrogenotrophicaAGORA	0.000877708472623457	0.102602152932473
1	48	577	fru[env]	BhydrogenotrophicaAGORA	-0.0000913978244912255	-0.0107685347301534
1	48	577	gal[env]	BhydrogenotrophicaAGORA	-0.000115405881338423	-0.0133164276676074
1	48	577	glc_D[env]	BhydrogenotrophicaAGORA	-0.0000913367952653516	-0.010761344238016
1	48	577	gln_L[env]	BhydrogenotrophicaAGORA	-0.000114041750442305	-0.0141699533378359
1	48	577	glu_L[env]	BhydrogenotrophicaAGORA	-0.000101279912992743	-0.0123181656671469
1	48	577	gly[env]	BhydrogenotrophicaAGORA	-0.000132793660778996	-0.0158785002239718
1	48	577	glyc[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	gua[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	h2[env]	BhydrogenotrophicaAGORA	0.000794021793780936	0.0981176952665656
1	48	577	h2o[env]	BhydrogenotrophicaAGORA	-0.00133203001054723	-0.159108739886186
1	48	577	h2s[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	h[env]	BhydrogenotrophicaAGORA	0.00120625965041983	0.141996298711
1	48	577	his_L[env]	BhydrogenotrophicaAGORA	-0.00000318495145941244	-0.000375095104151049
1	48	577	ile_L[env]	BhydrogenotrophicaAGORA	-0.0000097158161024474	-0.00114424194506633
1	48	577	indole[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	isobut[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	k[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	leu_L[env]	BhydrogenotrophicaAGORA	-0.0000150838431835058	-0.00177644017562483
1	48	577	lys_L[env]	BhydrogenotrophicaAGORA	-0.0000114695114527387	-0.00135077650248407
1	48	577	malttr[env]	BhydrogenotrophicaAGORA	-0.0000421109421802587	-0.00489257864343245
1	48	577	met_L[env]	BhydrogenotrophicaAGORA	-0.00000540376808002105	-0.000636407485832621
1	48	577	mg2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	mn2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	mqn7[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	nac[env]	BhydrogenotrophicaAGORA	-0.000000537070920335913	-0.0000632514106940452
1	48	577	nh4[env]	BhydrogenotrophicaAGORA	0.000870561948852502	0.103567736564267
1	48	577	ocdca[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	orn[env]	BhydrogenotrophicaAGORA	-0.00000740781564398229	-0.000872273310612044
1	48	577	pac[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	phe_L[env]	BhydrogenotrophicaAGORA	-0.00000620876926369811	-0.000731213327202891
1	48	577	pheme[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	pi[env]	BhydrogenotrophicaAGORA	-0.0000402551758479337	-0.00474089466345749
1	48	577	pnto_R[env]	BhydrogenotrophicaAGORA	-0.000000537070920335905	-0.0000632514106940424
1	48	577	ppa[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	pro_L[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	ptrc[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	pydx[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	pydxn[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	q8[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	ribflv[env]	BhydrogenotrophicaAGORA	-0.000000537070920335889	-0.0000632514106940436
1	48	577	ser_L[env]	BhydrogenotrophicaAGORA	-0.0000926265832447215	-0.0107929308547604
1	48	577	sheme[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	so4[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	succ[env]	BhydrogenotrophicaAGORA	0.000194535352984076	0.0240402462018943
1	48	577	sucr[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	thm[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	thr_L[env]	BhydrogenotrophicaAGORA	-0.0000547513465078837	-0.00645011652437183
1	48	577	trp_L[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	ttdca[env]	BhydrogenotrophicaAGORA	0	0
1	48	577	tyr_L[env]	BhydrogenotrophicaAGORA	-0.0000046163451132669	-0.000543671849673173
1	48	577	ura[env]	BhydrogenotrophicaAGORA	-0.0000100972965876624	-0.0011890163277469
1	48	577	val_L[env]	BhydrogenotrophicaAGORA	-0.0000141533530623513	-0.0016668553692773
1	48	577	zn2[env]	BhydrogenotrophicaAGORA	-0.000000268535460167944	-0.0000316257053470218
1	48	577	26dap_M[env]	BovatusAGORA	0	0
1	48	577	3mop[env]	BovatusAGORA	0	0
1	48	577	4abut[env]	BovatusAGORA	0	0
1	48	577	ac[env]	BovatusAGORA	0.026736452237627	2.26929284141735
1	48	577	ala_L[env]	BovatusAGORA	0	0
1	48	577	amylopect900[env]	BovatusAGORA	-0.00000757542467248011	-0.000647796518216341
1	48	577	amylose300[env]	BovatusAGORA	-0.0000230439675944974	-0.00197055645313656
1	48	577	arg_L[env]	BovatusAGORA	-0.000698816448911895	-0.0593798286464911
1	48	577	asn_L[env]	BovatusAGORA	-0.0031783662333389	-0.269427919379515
1	48	577	asp_L[env]	BovatusAGORA	0	0
1	48	577	but[env]	BovatusAGORA	0	0
1	48	577	ca2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	cgly[env]	BovatusAGORA	0	0
1	48	577	cit[env]	BovatusAGORA	0	0
1	48	577	cl[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	co2[env]	BovatusAGORA	0.0336867568222704	2.87035993236044
1	48	577	cobalt2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	csn[env]	BovatusAGORA	0	0
1	48	577	cu2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	cys_L[env]	BovatusAGORA	0	0
1	48	577	etoh[env]	BovatusAGORA	0	0
1	48	577	fe2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	fe3[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	fol[env]	BovatusAGORA	0	0
1	48	577	for[env]	BovatusAGORA	0.000113588035719275	0.00965180214032485
1	48	577	fru[env]	BovatusAGORA	-0.00461313949580268	-0.393476234921466
1	48	577	gal[env]	BovatusAGORA	-0.00582490264088624	-0.490048509125309
1	48	577	glc_D[env]	BovatusAGORA	-0.00461005915626676	-0.39321349836126
1	48	577	gln_L[env]	BovatusAGORA	0	0
1	48	577	glu_L[env]	BovatusAGORA	0	0
1	48	577	gly[env]	BovatusAGORA	-0.00670251928579133	-0.577208436779215
1	48	577	glyc[env]	BovatusAGORA	0	0
1	48	577	gua[env]	BovatusAGORA	0	0
1	48	577	h2[env]	BovatusAGORA	0	0
1	48	577	h2o[env]	BovatusAGORA	0.0342759638792764	2.90347011860369
1	48	577	h2s[env]	BovatusAGORA	-0.000253565622424977	-0.0215459771069792
1	48	577	h[env]	BovatusAGORA	0.0727419529981983	6.16965223868652
1	48	577	his_L[env]	BovatusAGORA	0	0
1	48	577	ile_L[env]	BovatusAGORA	0	0
1	48	577	indole[env]	BovatusAGORA	0.00137333111680777	0.116766801320143
1	48	577	isobut[env]	BovatusAGORA	0	0
1	48	577	k[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	leu_L[env]	BovatusAGORA	-0.00106338787761367	-0.0903581907034023
1	48	577	lys_L[env]	BovatusAGORA	-0.000808583017776953	-0.0687069131197735
1	48	577	malttr[env]	BovatusAGORA	-0.00212547346349436	-0.179773054640066
1	48	577	met_L[env]	BovatusAGORA	-0.000380957385980625	-0.0323707095566618
1	48	577	mg2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	mn2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	mqn7[env]	BovatusAGORA	0	0
1	48	577	nac[env]	BovatusAGORA	-0.0000378626785730914	-0.00321726738010829
1	48	577	nh4[env]	BovatusAGORA	0.00758219630500573	0.653056612978494
1	48	577	ocdca[env]	BovatusAGORA	0	0
1	48	577	orn[env]	BovatusAGORA	0	0
1	48	577	pac[env]	BovatusAGORA	0.00157199136715218	0.13682541575563
1	48	577	phe_L[env]	BovatusAGORA	-0.00200970010554165	-0.174018401013931
1	48	577	pheme[env]	BovatusAGORA	0	0
1	48	577	pi[env]	BovatusAGORA	-0.00281265875453212	-0.238997229022338
1	48	577	pnto_R[env]	BovatusAGORA	0	0
1	48	577	ppa[env]	BovatusAGORA	0.0530607486282185	4.51434752923266
1	48	577	pro_L[env]	BovatusAGORA	-0.000522239662778261	-0.0443757466448592
1	48	577	ptrc[env]	BovatusAGORA	0	0
1	48	577	pydx[env]	BovatusAGORA	0.00208215232371737	0.175867573730285
1	48	577	pydxn[env]	BovatusAGORA	-0.00210108366300392	-0.177476207420339
1	48	577	q8[env]	BovatusAGORA	0	0
1	48	577	ribflv[env]	BovatusAGORA	0	0
1	48	577	ser_L[env]	BovatusAGORA	-0.00467515886626494	-0.395444161168705
1	48	577	sheme[env]	BovatusAGORA	0	0
1	48	577	so4[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	succ[env]	BovatusAGORA	-0.000118929087599794	-0.014584417417362
1	48	577	sucr[env]	BovatusAGORA	-0.00348307582561214	-0.293428545944582
1	48	577	thm[env]	BovatusAGORA	0	0
1	48	577	thr_L[env]	BovatusAGORA	-0.00276347495610407	-0.235697789781832
1	48	577	trp_L[env]	BovatusAGORA	-0.00150704124575853	-0.128128417890215
1	48	577	ttdca[env]	BovatusAGORA	-0.0000705143541331015	-0.00599174543195314
1	48	577	tyr_L[env]	BovatusAGORA	0	0
1	48	577	ura[env]	BovatusAGORA	-0.000711843956444597	-0.0604868019671496
1	48	577	val_L[env]	BovatusAGORA	-0.00103565242558852	-0.0880014539791162
1	48	577	zn2[env]	BovatusAGORA	-0.0000189313392865458	-0.00160863369005414
1	48	577	26dap_M[env]	BthetaiotaomicronAGORA	0	0
1	48	577	3mop[env]	BthetaiotaomicronAGORA	0	0
1	48	577	4abut[env]	BthetaiotaomicronAGORA	0.000646095193473135	0.054861088987304
1	48	577	ac[env]	BthetaiotaomicronAGORA	0.000565667979702211	0.0475669344536662
1	48	577	ala_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	amylopect900[env]	BthetaiotaomicronAGORA	-0.000000957457368593108	-0.0000800596188316832
1	48	577	amylose300[env]	BthetaiotaomicronAGORA	-0.00000291252537367637	-0.000243536348356444
1	48	577	arg_L[env]	BthetaiotaomicronAGORA	-0.0000773369502418869	-0.00642465131871802
1	48	577	asn_L[env]	BthetaiotaomicronAGORA	-0.000062957355967078	-0.00523008805974115
1	48	577	asp_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	but[env]	BthetaiotaomicronAGORA	0	0
1	48	577	ca2[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	cgly[env]	BthetaiotaomicronAGORA	-0.0000267828172370899	-0.00222494243105111
1	48	577	cit[env]	BthetaiotaomicronAGORA	-0.00000194141764429674	-0.000161280363262346
1	48	577	cl[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	co2[env]	BthetaiotaomicronAGORA	0.00449830280351439	0.375211380611981
1	48	577	cobalt2[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	csn[env]	BthetaiotaomicronAGORA	0	0
1	48	577	cu2[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	cys_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	etoh[env]	BthetaiotaomicronAGORA	0	0
1	48	577	fe2[env]	BthetaiotaomicronAGORA	-0.00000194141764429674	-0.000161280363262346
1	48	577	fe3[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	fol[env]	BthetaiotaomicronAGORA	0	0
1	48	577	for[env]	BthetaiotaomicronAGORA	0.000010677797043632	0.000887041997942899
1	48	577	fru[env]	BthetaiotaomicronAGORA	-0.000583054362437232	-0.0486276153629107
1	48	577	gal[env]	BthetaiotaomicronAGORA	-0.00073620901744484	-0.0605870263812885
1	48	577	glc_D[env]	BthetaiotaomicronAGORA	-0.000582665038549272	-0.0485951451620255
1	48	577	gln_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	glu_L[env]	BthetaiotaomicronAGORA	-0.000646095193473135	-0.054861088987304
1	48	577	gly[env]	BthetaiotaomicronAGORA	0	0
1	48	577	glyc[env]	BthetaiotaomicronAGORA	0	0
1	48	577	gua[env]	BthetaiotaomicronAGORA	0	0
1	48	577	h2[env]	BthetaiotaomicronAGORA	0	0
1	48	577	h2o[env]	BthetaiotaomicronAGORA	0.0032258430230161	0.267739834639497
1	48	577	h2s[env]	BthetaiotaomicronAGORA	-0.000042004904636243	-0.00348949454458445
1	48	577	h[env]	BthetaiotaomicronAGORA	0.00882230923269597	0.731010145990306
1	48	577	his_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	ile_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	indole[env]	BthetaiotaomicronAGORA	0.000175677675110536	0.0146070054882322
1	48	577	isobut[env]	BthetaiotaomicronAGORA	0	0
1	48	577	k[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	leu_L[env]	BthetaiotaomicronAGORA	-0.000144383415162979	-0.0119944359808157
1	48	577	lys_L[env]	BthetaiotaomicronAGORA	-0.0000894813906649542	-0.00743353251890909
1	48	577	malttr[env]	BthetaiotaomicronAGORA	-0.000268638435118322	-0.0222239372140541
1	48	577	met_L[env]	BthetaiotaomicronAGORA	0	0
1	48	577	mg2[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	mn2[env]	BthetaiotaomicronAGORA	-0.000000970708822148369	-0.0000806401816311729
1	48	577	mqn7[env]	BthetaiotaomicronAGORA	0	0
1	48	577	nac[env]	BthetaiotaomicronAGORA	-0.00000194141764429691	-0.00016128036326235
1	48	577	nh4[env]	BthetaiotaomicronAGORA	0	0
1	48	577	ocdca[env]	BthetaiotaomicronAGORA	-0.0000267039755549448	-0.00221839277638296
1	48	577	orn[env]	BthetaiotaomicronAGORA	0	0
