Rxn	Species	SamplesWithNeg	SamplesWithPos	SamplesWithBoth	FracPosLastTP	FracNegLastTP	ClearPos	ClearNeg	Reversible
GCCa	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GCCa	BovatusAGORA	0	61	0	1	0	1	0	0
GCCa	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GCCa	DpigerAGORA	0	58	0	0.0517241379310345	0	1	0	0
GCCb	BcaccaeAGORA	0	61	0	1	0	1	0	0
GCCb	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GCCb	BovatusAGORA	0	61	0	1	0	1	0	0
GCCb	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GCCb	DpigerAGORA	0	58	0	0.0517241379310345	0	1	0	0
GCCc	BcaccaeAGORA	0	61	0	1	0	1	0	0
GCCc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GCCc	BovatusAGORA	0	61	0	1	0	1	0	0
GCCc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GCCc	DpigerAGORA	0	58	0	0.0517241379310345	0	1	0	0
GF6PTA	BcaccaeAGORA	0	61	0	1	0	1	0	0
GF6PTA	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GF6PTA	BovatusAGORA	0	61	0	1	0	1	0	0
GF6PTA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GF6PTA	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GF6PTA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GF6PTA	DpigerAGORA	0	61	0	1	0	1	0	0
GF6PTA	EcoliAGORA	0	61	0	1	0	1	0	0
GF6PTA	ErectaleAGORA	0	61	0	1	0	1	0	0
GF6PTA	MformatexigensAGORA	0	61	0	1	0	1	0	0
GGTA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GGTT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GGTT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GGTT	ErectaleAGORA	0	61	0	1	0	1	0	0
GHMT2r	DpigerAGORA	57	61	57	1	0	0	0	1
GHMT2r_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
GHMT2r_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GHMT2r_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GHMT2r_1	EcoliAGORA	0	61	0	1	0	1	0	0
GHMT2r_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
GHMT2r_2	BovatusAGORA	9	61	9	1	0	0	0	1
GHMT2r_2	ErectaleAGORA	0	61	0	1	0	1	0	0
GK1	BcaccaeAGORA	0	61	0	1	0	1	0	0
GK1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GK1	BovatusAGORA	0	61	0	1	0	1	0	0
GK1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GK1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GK1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GK1	DpigerAGORA	0	61	0	1	0	1	0	0
GK1	EcoliAGORA	0	61	0	1	0	1	0	0
GK1	ErectaleAGORA	0	61	0	1	0	1	0	0
GK1	MformatexigensAGORA	0	61	0	1	0	1	0	0
GK2	BthetaiotaomicronAGORA	0	5	0	0	0	1	0	0
GK2	CaerofaciensAGORA	0	4	0	0	0	1	0	0
GLCP3	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLCP3	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLCP3	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLCS3	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLCS3	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLCS3	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLCTR1	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLCTR1	BovatusAGORA	0	61	0	1	0	1	0	0
GLCTR1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLCTR2	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLCTR2	BovatusAGORA	0	61	0	1	0	1	0	0
GLCTR2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLCTR3	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLCTR3	BovatusAGORA	0	61	0	1	0	1	0	0
GLCTR3	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLCTR4r	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLCabc	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLCabc	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLCabc	BovatusAGORA	0	61	0	1	0	1	0	0
GLCabc	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLCabc	EcoliAGORA	0	61	0	1	0	1	0	0
GLCpts	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLCpts	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLCpts	EcoliAGORA	0	61	0	0	0	1	0	0
GLCpts	ErectaleAGORA	0	61	0	1	0	1	0	0
GLCpts	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLGC	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLGC	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLGC	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLNabc	EcoliAGORA	0	61	0	1	0	1	0	0
GLNt2r_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLNt2r_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLNt2r_1	ErectaleAGORA	0	61	0	1	0	1	0	0
GLNt2r_2	MformatexigensAGORA	6	61	6	0.754098360655738	0	0	0	1
GLU5K	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLUABUTt7	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLUABUTt7	EcoliAGORA	0	61	0	1	0	1	0	0
GLUDC	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLUDxi	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUDy	MformatexigensAGORA	17	61	17	0.80327868852459	0	0	0	1
GLUDy_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLUDy_1	CaerofaciensAGORA	1	61	1	1	0	0	0	1
GLUDy_1	CsymbiosumAGORA	61	61	61	1	0	0	0	1
GLUDy_1	ErectaleAGORA	4	61	4	1	0	0	0	1
GLUDy_2	BovatusAGORA	0	61	0	1	0	1	0	0
GLUDy_2	BthetaiotaomicronAGORA	3	61	3	0.0983606557377049	0	0	0	1
GLUDy_2	DpigerAGORA	0	61	0	1	0	1	0	0
GLUDy_2	EcoliAGORA	12	61	12	1	0	0	0	1
GLUFORT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUN	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUN	EcoliAGORA	0	22	0	0	0	1	0	0
GLUOX	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLUOX	BhydrogenotrophicaAGORA	0	5	0	0	0	1	0	0
GLUOX	BovatusAGORA	0	61	0	1	0	1	0	0
GLUOX	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLUOX	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLUOX	CsymbiosumAGORA	0	61	0	0	0	1	0	0
GLUOX	DpigerAGORA	0	61	0	1	0	1	0	0
GLUOX	EcoliAGORA	47	8	5	0.04	0	0	0	1
GLUOX	ErectaleAGORA	0	61	0	1	0	1	0	0
GLUOX	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLUPRT	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLUPRT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLUPRT	BovatusAGORA	0	61	0	1	0	1	0	0
GLUPRT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLUPRT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLUPRT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUPRT	DpigerAGORA	0	61	0	1	0	1	0	0
GLUPRT	EcoliAGORA	0	61	0	1	0	1	0	0
GLUPRT	ErectaleAGORA	0	61	0	1	0	1	0	0
GLUPRT	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLUR	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLUR	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLUR	BovatusAGORA	0	61	0	1	0	1	0	0
GLUR	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLUR	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLUR	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUR	DpigerAGORA	0	61	0	1	0	1	0	0
GLUR	EcoliAGORA	0	61	0	1	0	1	0	0
GLUR	ErectaleAGORA	0	61	0	1	0	1	0	0
GLUR	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLUSy	BhydrogenotrophicaAGORA	0	61	0	0.934426229508197	0	1	0	0
GLUSy	EcoliAGORA	0	61	0	0.950819672131147	0	1	0	0
GLUTACCOADC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUTRR	ErectaleAGORA	0	61	0	1	0	1	0	0
GLUTRS	ErectaleAGORA	0	61	0	1	0	1	0	0
GLUt2r_1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLUt2r_1	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLUt2r_1	DpigerAGORA	0	61	0	1	0	1	0	0
GLUt2r_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLUt2r_2	EcoliAGORA	0	61	0	1	0	1	0	0
GLUt4r	ErectaleAGORA	0	8	0	0	0	1	0	0
GLXCL	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLYAT	BcaccaeAGORA	0	61	0	1	0	1	0	0
GLYAT	BovatusAGORA	0	61	0	1	0	1	0	0
GLYAT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLYCDx	CsymbiosumAGORA	0	61	0	0.754098360655738	0	1	0	0
GLYCDx	EcoliAGORA	0	61	0	0	0	1	0	0
GLYCLTDxr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GLYCt	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLYCt	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLYCt	DpigerAGORA	0	61	0	1	0	1	0	0
GLYCt	EcoliAGORA	0	61	0	1	0	1	0	0
GLYD	BovatusAGORA	0	20	0	0	0	1	0	0
GLYDy	BovatusAGORA	0	20	0	0	0	1	0	0
GLYK	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLYK	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GLYK	DpigerAGORA	0	61	0	1	0	1	0	0
GLYK	EcoliAGORA	0	61	0	1	0	1	0	0
GLYK	ErectaleAGORA	0	61	0	1	0	1	0	0
GLYR	DpigerAGORA	0	61	0	1	0	1	0	0
GLYt2	DpigerAGORA	0	61	0	1	0	1	0	0
GLYt2r_1	BovatusAGORA	0	61	0	1	0	1	0	0
GLYt2r_1	EcoliAGORA	0	61	0	1	0	1	0	0
GLYt2r_1	ErectaleAGORA	61	61	61	1	0	0	0	1
GLYt2r_2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GLYt2r_2	MformatexigensAGORA	0	61	0	1	0	1	0	0
GLYt4r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GLYt4r	CsymbiosumAGORA	3	61	3	1	0	0	0	1
GMHEPAT	BcaccaeAGORA	0	61	0	1	0	1	0	0
GMHEPAT	BovatusAGORA	0	61	0	1	0	1	0	0
GMHEPAT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GMHEPK	BcaccaeAGORA	0	61	0	1	0	1	0	0
GMHEPK	BovatusAGORA	0	61	0	1	0	1	0	0
GMHEPK	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GMHEPPA	BcaccaeAGORA	0	61	0	1	0	1	0	0
GMHEPPA	BovatusAGORA	0	61	0	1	0	1	0	0
GMHEPPA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GMPS2	BcaccaeAGORA	0	61	0	1	0	1	0	0
GMPS2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GMPS2	BovatusAGORA	0	61	0	1	0	1	0	0
GMPS2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GMPS2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GMPS2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GMPS2	DpigerAGORA	0	61	0	1	0	1	0	0
GMPS2	EcoliAGORA	0	61	0	1	0	1	0	0
GMPS2	ErectaleAGORA	0	61	0	1	0	1	0	0
GMPS2	MformatexigensAGORA	0	61	0	1	0	1	0	0
GRTT	BcaccaeAGORA	0	61	0	1	0	1	0	0
GRTT	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
GRTT	BovatusAGORA	0	61	0	1	0	1	0	0
GRTT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GRTT	CaerofaciensAGORA	0	61	0	1	0	1	0	0
GRTT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
GRTT	DpigerAGORA	0	61	0	1	0	1	0	0
GRTT	EcoliAGORA	0	61	0	1	0	1	0	0
GRTT	ErectaleAGORA	0	61	0	1	0	1	0	0
GRTT	MformatexigensAGORA	0	61	0	1	0	1	0	0
GTPCI	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GTPCII	BcaccaeAGORA	0	61	0	1	0	1	0	0
GTPCII	BovatusAGORA	0	61	0	1	0	1	0	0
GTPCII	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
GTPCII	DpigerAGORA	0	61	0	1	0	1	0	0
GTPCII	EcoliAGORA	0	61	0	1	0	1	0	0
GUAPRT	CsymbiosumAGORA	0	61	0	0	0	1	0	0
GUAt2r	CsymbiosumAGORA	61	61	61	0	0	0	0	1
H2CO3D	BcaccaeAGORA	0	61	0	1	0	1	0	0
H2CO3D	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
H2CO3D	BovatusAGORA	0	61	0	1	0	1	0	0
H2CO3D	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
H2CO3D	CaerofaciensAGORA	0	61	0	1	0	1	0	0
H2CO3D	CsymbiosumAGORA	0	61	0	1	0	1	0	0
H2CO3D	DpigerAGORA	0	61	0	1	0	1	0	0
H2CO3D	EcoliAGORA	0	61	0	1	0	1	0	0
H2CO3D	ErectaleAGORA	0	61	0	1	0	1	0	0
H2CO3D	MformatexigensAGORA	0	61	0	1	0	1	0	0
H2Ot	DpigerAGORA	10	61	10	1	0	0	0	1
H2Ot_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
H2Ot_1	CaerofaciensAGORA	0	61	0	1	0	1	0	0
H2Ot_1	EcoliAGORA	0	61	0	1	0	1	0	0
H2Ot_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
H2Ot_2	BcaccaeAGORA	1	61	1	1	0	0	0	1
H2Ot_2	BovatusAGORA	0	61	0	1	0	1	0	0
H2Ot_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
H2Ot_2	CsymbiosumAGORA	0	61	0	1	0	1	0	0
H2Ot_2	ErectaleAGORA	0	61	0	1	0	1	0	0
H2St_1	BcaccaeAGORA	0	61	0	1	0	1	0	0
H2St_1	BovatusAGORA	0	61	0	1	0	1	0	0
H2St_1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
H2St_1	DpigerAGORA	0	23	0	0	0	1	0	0
H2St_2	EcoliAGORA	0	61	0	1	0	1	0	0
H2td	BcaccaeAGORA	0	3	0	0	0	1	0	0
H2td_1	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
H2td_1	CsymbiosumAGORA	0	61	0	0	0	1	0	0
H2td_1	EcoliAGORA	0	61	0	1	0	1	0	0
H2td_1	ErectaleAGORA	0	61	0	0	0	1	0	0
H2td_1	MformatexigensAGORA	0	61	0	1	0	1	0	0
H2td_2	DpigerAGORA	0	61	0	0.0491803278688525	0	1	0	0
HACD1	CsymbiosumAGORA	61	50	50	0.147540983606557	0.852459016393443	0	0	1
HACD1_1	ErectaleAGORA	0	61	0	1	0	1	0	0
HACD1_2	EcoliAGORA	0	61	0	1	0	1	0	0
HBZOPT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
HBZOPT	ErectaleAGORA	0	61	0	1	0	1	0	0
HEMEti	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEMEti	CsymbiosumAGORA	0	61	0	1	0	1	0	0
HEPK1	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPK1	BovatusAGORA	0	61	0	1	0	1	0	0
HEPK1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEPK2	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPK2	BovatusAGORA	0	61	0	1	0	1	0	0
HEPK2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEPT1	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPT1	BovatusAGORA	0	61	0	1	0	1	0	0
HEPT1	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEPT2	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPT2	BovatusAGORA	0	61	0	1	0	1	0	0
HEPT2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEPT3	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPT3	BovatusAGORA	0	61	0	1	0	1	0	0
HEPT3	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HEPT4	BcaccaeAGORA	0	61	0	1	0	1	0	0
HEPT4	BovatusAGORA	0	61	0	1	0	1	0	0
HEPT4	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HETT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HETT	CsymbiosumAGORA	0	61	0	1	0	1	0	0
HETT	ErectaleAGORA	0	61	0	1	0	1	0	0
HISD	CsymbiosumAGORA	0	61	0	1	0	1	0	0
HISTD	BcaccaeAGORA	0	61	0	1	0	1	0	0
HISTD	BovatusAGORA	0	61	0	1	0	1	0	0
HISTD	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HISTP	BcaccaeAGORA	0	61	0	1	0	1	0	0
HISTP	BovatusAGORA	0	61	0	1	0	1	0	0
HISTP	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HISabc	EcoliAGORA	0	61	0	1	0	1	0	0
HISt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
HISt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
HISt2r	CsymbiosumAGORA	0	61	0	1	0	1	0	0
HISt2r	DpigerAGORA	0	61	0	1	0	1	0	0
HISt2r	ErectaleAGORA	0	61	0	1	0	1	0	0
HISt2r	MformatexigensAGORA	0	61	0	1	0	1	0	0
HKt	CaerofaciensAGORA	0	61	0	1	0	1	0	0
HMBS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HMBS	ErectaleAGORA	0	61	0	1	0	1	0	0
HSDx	DpigerAGORA	5	6	0	0.0909090909090909	0	0	0	1
HSDx_1	CsymbiosumAGORA	0	61	0	0	0	1	0	0
HSDx_2	BovatusAGORA	0	29	0	0	0	1	0	0
HSDx_2	BthetaiotaomicronAGORA	0	61	0	0.967213114754098	0	1	0	0
HSDx_2	ErectaleAGORA	0	10	0	0	0	1	0	0
HSDy	BthetaiotaomicronAGORA	58	19	16	0.0491803278688525	0.0327868852459016	0	0	1
HSDy_1	BovatusAGORA	0	29	0	0	0	1	0	0
HSDy_1	CsymbiosumAGORA	0	12	0	0	0	1	0	0
HSDy_1	ErectaleAGORA	0	10	0	0	0	1	0	0
HSDy_2	DpigerAGORA	0	25	0	0.04	0	1	0	0
HSERTA	CsymbiosumAGORA	0	61	0	0	0	1	0	0
HSST	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HSST	DpigerAGORA	0	23	0	0	0	1	0	0
HSTPTr	BcaccaeAGORA	0	61	0	1	0	1	0	0
HSTPTr	BovatusAGORA	0	61	0	1	0	1	0	0
HSTPTr	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
HXAND	CsymbiosumAGORA	0	60	0	0.05	0	1	0	0
HXPRT	CsymbiosumAGORA	0	61	0	0.950819672131147	0	1	0	0
HYD1	DpigerAGORA	0	61	0	0	0	1	0	0
HYD2	DpigerAGORA	0	58	0	0.0517241379310345	0	1	0	0
HYD4	BcaccaeAGORA	0	3	0	0	0	1	0	0
HYD4	CsymbiosumAGORA	0	61	0	0	0	1	0	0
HYD4	ErectaleAGORA	0	61	0	0	0	1	0	0
HYDFDN2rfdx	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
HYDFDN2rfdx	MformatexigensAGORA	0	61	0	1	0	1	0	0
HYDFDNrfdx	BhydrogenotrophicaAGORA	0	61	0	0.327868852459016	0	1	0	0
HYDFDNrfdx	MformatexigensAGORA	0	61	0	1	0	1	0	0
ICHORS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IG3PS	BcaccaeAGORA	0	61	0	1	0	1	0	0
IG3PS	BovatusAGORA	0	61	0	1	0	1	0	0
IG3PS	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IGPDH	BcaccaeAGORA	0	61	0	1	0	1	0	0
IGPDH	BovatusAGORA	0	61	0	1	0	1	0	0
IGPDH	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IGPS	BcaccaeAGORA	0	61	0	1	0	1	0	0
IGPS	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
IGPS	ErectaleAGORA	0	61	0	1	0	1	0	0
IGPS	MformatexigensAGORA	0	61	0	1	0	1	0	0
IHDUDPG	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IHDUDPG	ErectaleAGORA	0	61	0	1	0	1	0	0
IHDUDPMG	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IHDUDPMG	ErectaleAGORA	0	61	0	1	0	1	0	0
IHPDCOATA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IHPDCOATA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IHPDCOATA	ErectaleAGORA	0	61	0	1	0	1	0	0
ILETA	BhydrogenotrophicaAGORA	1	0	0	0	0	0	1	0
ILETA_1	CsymbiosumAGORA	24	61	24	1	0	0	0	1
ILETA_2	BcaccaeAGORA	0	61	0	1	0	1	0	0
ILETA_2	BovatusAGORA	0	61	0	1	0	1	0	0
ILETA_2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
ILETA_2	DpigerAGORA	0	26	0	0	0	1	0	0
ILETA_2	ErectaleAGORA	0	61	0	1	0	1	0	0
ILEabc	DpigerAGORA	0	61	0	1	0	1	0	0
ILEabc	MformatexigensAGORA	0	61	0	1	0	1	0	0
ILEt2r	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
ILEt2r	CaerofaciensAGORA	0	61	0	1	0	1	0	0
ILEt2r	CsymbiosumAGORA	6	61	6	1	0	0	0	1
ILEt2r	EcoliAGORA	0	61	0	1	0	1	0	0
IMPC	BcaccaeAGORA	0	61	0	1	0	1	0	0
IMPC	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
IMPC	BovatusAGORA	0	61	0	1	0	1	0	0
IMPC	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IMPC	CaerofaciensAGORA	0	61	0	1	0	1	0	0
IMPC	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IMPC	DpigerAGORA	0	61	0	1	0	1	0	0
IMPC	EcoliAGORA	0	61	0	1	0	1	0	0
IMPC	ErectaleAGORA	0	61	0	1	0	1	0	0
IMPC	MformatexigensAGORA	0	61	0	1	0	1	0	0
IMPD	BcaccaeAGORA	0	61	0	1	0	1	0	0
IMPD	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
IMPD	BovatusAGORA	0	61	0	1	0	1	0	0
IMPD	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IMPD	CaerofaciensAGORA	0	61	0	1	0	1	0	0
IMPD	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IMPD	DpigerAGORA	0	61	0	1	0	1	0	0
IMPD	EcoliAGORA	0	61	0	1	0	1	0	0
IMPD	ErectaleAGORA	0	61	0	1	0	1	0	0
IMPD	MformatexigensAGORA	0	61	0	1	0	1	0	0
INDOLEt2r	BovatusAGORA	0	61	0	1	0	1	0	0
INDOLEt2r	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
INDOLEt2r	EcoliAGORA	0	61	0	1	0	1	0	0
IOR2	BovatusAGORA	0	61	0	1	0	1	0	0
IOR2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IPDPS	BcaccaeAGORA	0	61	0	0.524590163934426	0	1	0	0
IPDPS	BhydrogenotrophicaAGORA	0	52	0	0	0	1	0	0
IPDPS	BovatusAGORA	0	61	0	0.983606557377049	0	1	0	0
IPDPS	BthetaiotaomicronAGORA	0	61	0	0.344262295081967	0	1	0	0
IPDPS	CsymbiosumAGORA	0	61	0	0.60655737704918	0	1	0	0
IPDPS	DpigerAGORA	0	17	0	0	0	1	0	0
IPDPS	EcoliAGORA	0	61	0	1	0	1	0	0
IPDPS	ErectaleAGORA	0	61	0	1	0	1	0	0
IPDPS	MformatexigensAGORA	0	61	0	0.901639344262295	0	1	0	0
IPDPS2	BcaccaeAGORA	0	61	0	1	0	1	0	0
IPDPS2	BhydrogenotrophicaAGORA	0	61	0	1	0	1	0	0
IPDPS2	BovatusAGORA	0	44	0	0.0454545454545455	0	1	0	0
IPDPS2	BthetaiotaomicronAGORA	0	59	0	0.694915254237288	0	1	0	0
IPDPS2	CaerofaciensAGORA	0	61	0	1	0	1	0	0
IPDPS2	CsymbiosumAGORA	0	61	0	0.39344262295082	0	1	0	0
IPDPS2	DpigerAGORA	0	61	0	1	0	1	0	0
IPDPS2	EcoliAGORA	0	3	0	0	0	1	0	0
IPDPS2	MformatexigensAGORA	0	61	0	0.0983606557377049	0	1	0	0
IPDPUPT	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IPDPUPT	ErectaleAGORA	0	61	0	1	0	1	0	0
IPMD2	BovatusAGORA	0	1	0	0	0	1	0	0
IPMD2	BthetaiotaomicronAGORA	0	2	0	0	0	1	0	0
ISOBUTt2r	BthetaiotaomicronAGORA	2	0	0	0	0	0	1	0
IVCOATA	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
IVCOATA	CsymbiosumAGORA	0	61	0	1	0	1	0	0
IVCOATA	ErectaleAGORA	0	61	0	1	0	1	0	0
IZPN	CsymbiosumAGORA	0	61	0	1	0	1	0	0
KARA1	BcaccaeAGORA	0	61	0	1	0	1	0	0
KARA1	DpigerAGORA	0	22	0	0	0	1	0	0
KARA1	ErectaleAGORA	0	61	0	1	0	1	0	0
KARA2	BcaccaeAGORA	0	61	0	1	0	1	0	0
KARA2	BovatusAGORA	0	61	0	1	0	1	0	0
KARA2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
KARA2	DpigerAGORA	0	26	0	0	0	1	0	0
KARA2	ErectaleAGORA	0	61	0	1	0	1	0	0
KAS14	BcaccaeAGORA	0	61	0	1	0	1	0	0
KAS14	BovatusAGORA	0	61	0	1	0	1	0	0
KAS14	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
KDOCT2	BcaccaeAGORA	0	61	0	1	0	1	0	0
KDOCT2	BovatusAGORA	0	61	0	1	0	1	0	0
KDOCT2	BthetaiotaomicronAGORA	0	61	0	1	0	1	0	0
KDOPP	BcaccaeAGORA	0	61	0	1	0	1	0	0
