SimRun	TimePoint	niceLab	compound	Species	totFlux	adjFlux	cumulFlux
11	577	propionate	ppa[env]	CsymbiosumAGORA	0.005029047	0.005029047	0.4167501
11	577	propionate	ppa[env]	DpigerAGORA	0	0	0
11	577	propionate	ppa[env]	EcoliAGORA	0.0041159	0.0041159	0.3442008
11	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
11	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
12	577	propionate	ppa[env]	BcaccaeAGORA	0.0003864494	0.0003864494	0.05406018
12	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
12	577	propionate	ppa[env]	BovatusAGORA	0.02317927	0.02317927	1.912078
12	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02166206	0.02166206	1.833089
12	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
12	577	propionate	ppa[env]	CsymbiosumAGORA	0.005022901	0.005022901	0.416066
12	577	propionate	ppa[env]	DpigerAGORA	0	0	0
12	577	propionate	ppa[env]	EcoliAGORA	0.004131498	0.004131498	0.3453338
12	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
12	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
13	577	propionate	ppa[env]	BcaccaeAGORA	0.0003250502	0.0003250502	0.04557687
13	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
13	577	propionate	ppa[env]	BovatusAGORA	0.02274983	0.02274983	1.874726
13	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02126412	0.02126412	1.800239
13	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
13	577	propionate	ppa[env]	CsymbiosumAGORA	0.005020312	0.005020312	0.4157144
13	577	propionate	ppa[env]	DpigerAGORA	0	0	0
13	577	propionate	ppa[env]	EcoliAGORA	0.004152173	0.004152173	0.3469273
13	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
13	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
14	577	propionate	ppa[env]	BcaccaeAGORA	0.0006492186	0.0006492186	0.0897738
14	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
14	577	propionate	ppa[env]	BovatusAGORA	0.02494986	0.02494986	2.06902
14	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02319975	0.02319975	1.964568
14	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
14	577	propionate	ppa[env]	CsymbiosumAGORA	0.00506244	0.00506244	0.4197719
14	577	propionate	ppa[env]	DpigerAGORA	0	0	0
14	577	propionate	ppa[env]	EcoliAGORA	0.004104779	0.004104779	0.3426146
14	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
14	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
15	577	propionate	ppa[env]	BcaccaeAGORA	0.0006294236	0.0006294236	0.08711293
15	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
15	577	propionate	ppa[env]	BovatusAGORA	0.02501365	0.02501365	2.076007
15	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02327715	0.02327715	1.973461
15	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
15	577	propionate	ppa[env]	CsymbiosumAGORA	0.005055312	0.005055312	0.4184917
15	577	propionate	ppa[env]	DpigerAGORA	0	0	0
15	577	propionate	ppa[env]	EcoliAGORA	0.004096915	0.004096915	0.3407724
15	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
15	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
16	577	propionate	ppa[env]	BcaccaeAGORA	0.0006033699	0.0006033699	0.08359716
16	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
16	577	propionate	ppa[env]	BovatusAGORA	0.02505658	0.02505658	2.081519
16	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02338206	0.02338206	1.985244
16	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
16	577	propionate	ppa[env]	CsymbiosumAGORA	0.005049282	0.005049282	0.4171922
16	577	propionate	ppa[env]	DpigerAGORA	0	0	0
16	577	propionate	ppa[env]	EcoliAGORA	0.004089571	0.004089571	0.338778
16	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
16	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
17	577	propionate	ppa[env]	BcaccaeAGORA	0.0005808913	0.0005808913	0.08055646
17	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
17	577	propionate	ppa[env]	BovatusAGORA	0.02507349	0.02507349	2.084456
17	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02347843	0.02347843	1.995806
17	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
17	577	propionate	ppa[env]	CsymbiosumAGORA	0.005046291	0.005046291	0.4163415
17	577	propionate	ppa[env]	DpigerAGORA	0	0	0
17	577	propionate	ppa[env]	EcoliAGORA	0.00408493	0.00408493	0.3373193
17	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
17	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
18	577	propionate	ppa[env]	BcaccaeAGORA	0.0005439719	0.0005439719	0.07554838
18	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
18	577	propionate	ppa[env]	BovatusAGORA	0.02508012	0.02508012	2.087348
18	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02364548	0.02364548	2.013771
18	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
18	577	propionate	ppa[env]	CsymbiosumAGORA	0.005044299	0.005044299	0.4153174
18	577	propionate	ppa[env]	DpigerAGORA	0	0	0
18	577	propionate	ppa[env]	EcoliAGORA	0.004079319	0.004079319	0.3352672
18	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
18	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
19	577	propionate	ppa[env]	BcaccaeAGORA	0.0005061573	0.0005061573	0.07039572
19	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
19	577	propionate	ppa[env]	BovatusAGORA	0.02506199	0.02506199	2.088048
19	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02381735	0.02381735	2.032128
19	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
19	577	propionate	ppa[env]	CsymbiosumAGORA	0.005044467	0.005044467	0.4145407
19	577	propionate	ppa[env]	DpigerAGORA	0	0	0
19	577	propionate	ppa[env]	EcoliAGORA	0.004076377	0.004076377	0.333595
19	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
19	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
20	577	propionate	ppa[env]	BcaccaeAGORA	0.0006498568	0.0006498568	0.08982976
20	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
20	577	propionate	ppa[env]	BovatusAGORA	0.02458927	0.02458927	2.034578
20	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02330266	0.02330266	1.969179
20	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
20	577	propionate	ppa[env]	CsymbiosumAGORA	0.004963793	0.004963793	0.4081158
20	577	propionate	ppa[env]	DpigerAGORA	0	0	0
20	577	propionate	ppa[env]	EcoliAGORA	0.003868857	0.003868857	0.3196991
20	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
20	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
21	577	propionate	ppa[env]	BcaccaeAGORA	0.0006289336	0.0006289336	0.08699599
21	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
21	577	propionate	ppa[env]	BovatusAGORA	0.02441668	0.02441668	2.018697
21	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02344174	0.02344174	1.980135
21	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
21	577	propionate	ppa[env]	CsymbiosumAGORA	0.004880344	0.004880344	0.3978544
21	577	propionate	ppa[env]	DpigerAGORA	0	0	0
21	577	propionate	ppa[env]	EcoliAGORA	0.003707632	0.003707632	0.3033897
21	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
21	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
22	577	propionate	ppa[env]	BcaccaeAGORA	0.0005998266	0.0005998266	0.08305108
22	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
22	577	propionate	ppa[env]	BovatusAGORA	0.02420474	0.02420474	1.999527
22	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02361436	0.02361436	1.994084
22	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
22	577	propionate	ppa[env]	CsymbiosumAGORA	0.004787521	0.004787521	0.3863278
22	577	propionate	ppa[env]	DpigerAGORA	0	0	0
22	577	propionate	ppa[env]	EcoliAGORA	0.003548569	0.003548569	0.2874275
22	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
22	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
23	577	propionate	ppa[env]	BcaccaeAGORA	0.0005739257	0.0005739257	0.07953879
23	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
23	577	propionate	ppa[env]	BovatusAGORA	0.02403751	0.02403751	1.984613
23	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02375471	0.02375471	2.005689
23	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
23	577	propionate	ppa[env]	CsymbiosumAGORA	0.004718823	0.004718823	0.3777484
23	577	propionate	ppa[env]	DpigerAGORA	0	0	0
23	577	propionate	ppa[env]	EcoliAGORA	0.003442015	0.003442015	0.2767845
23	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
23	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
24	577	propionate	ppa[env]	BcaccaeAGORA	0.0005302669	0.0005302669	0.07360561
24	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
24	577	propionate	ppa[env]	BovatusAGORA	0.02377397	0.02377397	1.961505
24	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02397352	0.02397352	2.024226
24	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
24	577	propionate	ppa[env]	CsymbiosumAGORA	0.004622528	0.004622528	0.3656314
24	577	propionate	ppa[env]	DpigerAGORA	0	0	0
24	577	propionate	ppa[env]	EcoliAGORA	0.003307688	0.003307688	0.2633884
24	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
24	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
25	577	propionate	ppa[env]	BcaccaeAGORA	0.0004848759	0.0004848759	0.067419
25	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
25	577	propionate	ppa[env]	BovatusAGORA	0.0235077	0.0235077	1.938574
25	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.0241883	0.0241883	2.042906
25	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
25	577	propionate	ppa[env]	CsymbiosumAGORA	0.00454055	0.00454055	0.3552069
25	577	propionate	ppa[env]	DpigerAGORA	0	0	0
25	577	propionate	ppa[env]	EcoliAGORA	0.003205414	0.003205414	0.2531704
25	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
25	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
26	577	propionate	ppa[env]	BcaccaeAGORA	0.0006312952	0.0006312952	0.08719996
26	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
26	577	propionate	ppa[env]	BovatusAGORA	0.02468672	0.02468672	2.043816
26	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02357242	0.02357242	1.994682
26	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
26	577	propionate	ppa[env]	CsymbiosumAGORA	0.005222863	0.005222863	0.4416068
26	577	propionate	ppa[env]	DpigerAGORA	0	0	0
26	577	propionate	ppa[env]	EcoliAGORA	0.004014615	0.004014615	0.332591
26	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
26	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
27	577	propionate	ppa[env]	BcaccaeAGORA	0.000598349	0.000598349	0.08267186
27	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
27	577	propionate	ppa[env]	BovatusAGORA	0.02459372	0.02459372	2.035557
27	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02389908	0.02389908	2.023426
27	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
27	577	propionate	ppa[env]	CsymbiosumAGORA	0.005317929	0.005317929	0.4542895
27	577	propionate	ppa[env]	DpigerAGORA	0	0	0
27	577	propionate	ppa[env]	EcoliAGORA	0.003954756	0.003954756	0.3252362
27	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
27	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
28	577	propionate	ppa[env]	BcaccaeAGORA	0.0005570344	0.0005570344	0.07700638
28	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
28	577	propionate	ppa[env]	BovatusAGORA	0.02446467	0.02446467	2.024335
28	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02428317	0.02428317	2.057589
28	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
28	577	propionate	ppa[env]	CsymbiosumAGORA	0.005424219	0.005424219	0.4681931
28	577	propionate	ppa[env]	DpigerAGORA	0	0	0
28	577	propionate	ppa[env]	EcoliAGORA	0.003894341	0.003894341	0.3178171
28	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
28	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
29	577	propionate	ppa[env]	BcaccaeAGORA	0.0005229122	0.0005229122	0.07233233
29	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
29	577	propionate	ppa[env]	BovatusAGORA	0.02433543	0.02433543	2.013261
29	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02459968	0.02459968	2.085809
29	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
29	577	propionate	ppa[env]	CsymbiosumAGORA	0.0055038	0.0055038	0.4784259
29	577	propionate	ppa[env]	DpigerAGORA	0	0	0
29	577	propionate	ppa[env]	EcoliAGORA	0.003854687	0.003854687	0.3128819
29	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
29	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
30	577	propionate	ppa[env]	BcaccaeAGORA	0.0004696017	0.0004696017	0.06502876
30	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
30	577	propionate	ppa[env]	BovatusAGORA	0.02412145	0.02412145	1.995124
30	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02508051	0.02508051	2.128965
30	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
30	577	propionate	ppa[env]	CsymbiosumAGORA	0.00561734	0.00561734	0.4927962
30	577	propionate	ppa[env]	DpigerAGORA	0	0	0
30	577	propionate	ppa[env]	EcoliAGORA	0.003804076	0.003804076	0.3065336
30	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
30	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
31	577	propionate	ppa[env]	BcaccaeAGORA	0.0004178657	0.0004178657	0.05793525
31	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
31	577	propionate	ppa[env]	BovatusAGORA	0.02395069	0.02395069	1.980989
31	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02553234	0.02553234	2.169815
31	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
31	577	propionate	ppa[env]	CsymbiosumAGORA	0.005712407	0.005712407	0.5046892
31	577	propionate	ppa[env]	DpigerAGORA	0	0	0
31	577	propionate	ppa[env]	EcoliAGORA	0.003764712	0.003764712	0.3015923
31	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
31	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
32	577	propionate	ppa[env]	BcaccaeAGORA	0.0006057746	0.0006057746	0.08401644
32	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
32	577	propionate	ppa[env]	BovatusAGORA	0.0247056	0.0247056	2.0394
32	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02277138	0.02277138	1.919599
32	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
32	577	propionate	ppa[env]	CsymbiosumAGORA	0.005173881	0.005173881	0.4321061
32	577	propionate	ppa[env]	DpigerAGORA	0	0	0
32	577	propionate	ppa[env]	EcoliAGORA	0.004209165	0.004209165	0.3545207
32	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
32	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
33	577	propionate	ppa[env]	BcaccaeAGORA	0.0005543034	0.0005543034	0.07712233
33	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
33	577	propionate	ppa[env]	BovatusAGORA	0.02466592	0.02466592	2.030786
33	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02248238	0.02248238	1.890784
33	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
33	577	propionate	ppa[env]	CsymbiosumAGORA	0.005243527	0.005243527	0.4396565
33	577	propionate	ppa[env]	DpigerAGORA	0	0	0
33	577	propionate	ppa[env]	EcoliAGORA	0.00427627	0.00427627	0.3614382
33	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
33	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
34	577	propionate	ppa[env]	BcaccaeAGORA	0.0004935423	0.0004935423	0.06893147
34	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
34	577	propionate	ppa[env]	BovatusAGORA	0.02463061	0.02463061	2.022006
34	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02218059	0.02218059	1.860553
34	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
34	577	propionate	ppa[env]	CsymbiosumAGORA	0.00531738	0.00531738	0.4477037
34	577	propionate	ppa[env]	DpigerAGORA	0	0	0
34	577	propionate	ppa[env]	EcoliAGORA	0.004355672	0.004355672	0.3697392
34	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
34	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
35	577	propionate	ppa[env]	BcaccaeAGORA	0.0004466235	0.0004466235	0.06256698
35	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
35	577	propionate	ppa[env]	BovatusAGORA	0.02463276	0.02463276	2.017873
35	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02193429	0.02193429	1.836333
35	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
35	577	propionate	ppa[env]	CsymbiosumAGORA	0.005368275	0.005368275	0.4533914
35	577	propionate	ppa[env]	DpigerAGORA	0	0	0
35	577	propionate	ppa[env]	EcoliAGORA	0.004414681	0.004414681	0.3759838
35	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
35	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
36	577	propionate	ppa[env]	BcaccaeAGORA	0.0003777088	0.0003777088	0.05315706
36	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
36	577	propionate	ppa[env]	BovatusAGORA	0.02466043	0.02466043	2.014235
36	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02159699	0.02159699	1.803236
36	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
36	577	propionate	ppa[env]	CsymbiosumAGORA	0.005434945	0.005434945	0.4609403
36	577	propionate	ppa[env]	DpigerAGORA	0	0	0
36	577	propionate	ppa[env]	EcoliAGORA	0.004501216	0.004501216	0.3853015
36	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
36	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
37	577	propionate	ppa[env]	BcaccaeAGORA	0.0003160877	0.0003160877	0.0446697
37	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
37	577	propionate	ppa[env]	BovatusAGORA	0.02473905	0.02473905	2.01582
37	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02127738	0.02127738	1.772467
37	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
37	577	propionate	ppa[env]	CsymbiosumAGORA	0.005484978	0.005484978	0.4668005
37	577	propionate	ppa[env]	DpigerAGORA	0	0	0
37	577	propionate	ppa[env]	EcoliAGORA	0.004577407	0.004577407	0.3936639
37	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
37	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
38	577	propionate	ppa[env]	BcaccaeAGORA	0.0005888382	0.0005888382	0.08107032
38	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
38	577	propionate	ppa[env]	BovatusAGORA	0.02455503	0.02455503	2.030903
38	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02326705	0.02326705	1.960321
38	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
38	577	propionate	ppa[env]	CsymbiosumAGORA	0.005062292	0.005062292	0.4181875
38	577	propionate	ppa[env]	DpigerAGORA	0	0	0
38	577	propionate	ppa[env]	EcoliAGORA	0.004396144	0.004396144	0.3792708
38	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
38	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
39	577	propionate	ppa[env]	BcaccaeAGORA	0.0005309336	0.0005309336	0.07294899
39	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
39	577	propionate	ppa[env]	BovatusAGORA	0.02436252	0.02436252	2.013071
39	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02339057	0.02339057	1.966435
39	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
39	577	propionate	ppa[env]	CsymbiosumAGORA	0.005053667	0.005053667	0.4157782
39	577	propionate	ppa[env]	DpigerAGORA	0	0	0
39	577	propionate	ppa[env]	EcoliAGORA	0.004568067	0.004568067	0.4004949
39	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
39	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
40	577	propionate	ppa[env]	BcaccaeAGORA	0.0004678071	0.0004678071	0.06415087
40	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
40	577	propionate	ppa[env]	BovatusAGORA	0.0241384	0.0241384	1.992727
40	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02354371	0.02354371	1.97523
40	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
40	577	propionate	ppa[env]	CsymbiosumAGORA	0.005044784	0.005044784	0.4132257
40	577	propionate	ppa[env]	DpigerAGORA	0	0	0
40	577	propionate	ppa[env]	EcoliAGORA	0.004738695	0.004738695	0.4216477
40	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
40	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
41	577	propionate	ppa[env]	BcaccaeAGORA	0.0004213326	0.0004213326	0.05770678
41	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
41	577	propionate	ppa[env]	BovatusAGORA	0.0239639	0.0239639	1.97716
41	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02366823	0.02366823	1.98307
41	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
41	577	propionate	ppa[env]	CsymbiosumAGORA	0.005038035	0.005038035	0.4113105
41	577	propionate	ppa[env]	DpigerAGORA	0	0	0
41	577	propionate	ppa[env]	EcoliAGORA	0.004855626	0.004855626	0.4361712
41	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
41	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
42	577	propionate	ppa[env]	BcaccaeAGORA	0.0003559788	0.0003559788	0.04868471
42	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
42	577	propionate	ppa[env]	BovatusAGORA	0.02370731	0.02370731	1.954644
42	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02384854	0.02384854	1.995076
42	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
42	577	propionate	ppa[env]	CsymbiosumAGORA	0.005027034	0.005027034	0.4084139
42	577	propionate	ppa[env]	DpigerAGORA	0	0	0
42	577	propionate	ppa[env]	EcoliAGORA	0.005010389	0.005010389	0.4553954
42	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
42	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
43	577	propionate	ppa[env]	BcaccaeAGORA	0.0002992879	0.0002992879	0.04088977
43	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
43	577	propionate	ppa[env]	BovatusAGORA	0.02347786	0.02347786	1.934847
43	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.02399688	0.02399688	2.005348
43	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
43	577	propionate	ppa[env]	CsymbiosumAGORA	0.005015603	0.005015603	0.4056774
43	577	propionate	ppa[env]	DpigerAGORA	0	0	0
43	577	propionate	ppa[env]	EcoliAGORA	0.005136653	0.005136653	0.47105
43	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
43	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
44	577	propionate	ppa[env]	BcaccaeAGORA	0.0006494648	0.0006494648	0.08903924
44	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
44	577	propionate	ppa[env]	BovatusAGORA	0.03408919	0.03408919	2.860906
44	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.0185428	0.0185428	1.562079
44	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
44	577	propionate	ppa[env]	CsymbiosumAGORA	0.004520776	0.004520776	0.3731412
44	577	propionate	ppa[env]	DpigerAGORA	0	0	0
44	577	propionate	ppa[env]	EcoliAGORA	0.003907431	0.003907431	0.326316
44	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
44	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
45	577	propionate	ppa[env]	BcaccaeAGORA	0.0006316208	0.0006316208	0.08596217
45	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
45	577	propionate	ppa[env]	BovatusAGORA	0.0395997	0.0395997	3.342025
45	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.01573669	0.01573669	1.320963
45	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
45	577	propionate	ppa[env]	CsymbiosumAGORA	0.004273618	0.004273618	0.3509146
45	577	propionate	ppa[env]	DpigerAGORA	0	0	0
45	577	propionate	ppa[env]	EcoliAGORA	0.003828251	0.003828251	0.3191211
45	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
45	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
46	577	propionate	ppa[env]	BcaccaeAGORA	0.0006059021	0.0006059021	0.08174096
46	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
46	577	propionate	ppa[env]	BovatusAGORA	0.04484954	0.04484954	3.800553
46	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.01298879	0.01298879	1.085624
46	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
46	577	propionate	ppa[env]	CsymbiosumAGORA	0.004082783	0.004082783	0.333438
46	577	propionate	ppa[env]	DpigerAGORA	0	0	0
46	577	propionate	ppa[env]	EcoliAGORA	0.003782538	0.003782538	0.3148896
46	577	propionate	ppa[env]	ErectaleAGORA	0	0	0
46	577	propionate	ppa[env]	MformatexigensAGORA	0	0	0
47	577	propionate	ppa[env]	BcaccaeAGORA	0.0005809423	0.0005809423	0.0778451
47	577	propionate	ppa[env]	BhydrogenotrophicaAGORA	0	0	0
47	577	propionate	ppa[env]	BovatusAGORA	0.04828499	0.04828499	4.100041
47	577	propionate	ppa[env]	BthetaiotaomicronAGORA	0.01114865	0.01114865	0.9290383
47	577	propionate	ppa[env]	CaerofaciensAGORA	0	0	0
47	577	propionate	ppa[env]	CsymbiosumAGORA	0.003979347	0.003979347	0.3237101
47	577	propionate	ppa[env]	DpigerAGORA	0	0	0
47	577	propionate	ppa[env]	EcoliAGORA	0.003767664	0.003767664	0.3135617
