SimRun	TimePoint	niceLab	compound	value
33	577	nicotinate	nac[env]	0.204757544908292
34	577	nicotinate	nac[env]	0.20461801795043
35	577	nicotinate	nac[env]	0.204517200912541
36	577	nicotinate	nac[env]	0.204382147075854
37	577	nicotinate	nac[env]	0.204273089355813
38	577	nicotinate	nac[env]	0.205141125399357
39	577	nicotinate	nac[env]	0.205185955656118
3	577	nicotinate	nac[env]	0.204862283435523
40	577	nicotinate	nac[env]	0.205229900430709
41	577	nicotinate	nac[env]	0.205260314811898
42	577	nicotinate	nac[env]	0.205301489155191
43	577	nicotinate	nac[env]	0.205336414857702
44	577	nicotinate	nac[env]	0.204965246009212
45	577	nicotinate	nac[env]	0.204906859166565
46	577	nicotinate	nac[env]	0.204854254011722
47	577	nicotinate	nac[env]	0.204822448102773
48	577	nicotinate	nac[env]	0.204787495928051
49	577	nicotinate	nac[env]	0.204766112909991
4	577	nicotinate	nac[env]	0.204801737512326
50	577	nicotinate	nac[env]	0.205430208498206
51	577	nicotinate	nac[env]	0.205667128086051
52	577	nicotinate	nac[env]	0.205902367725666
53	577	nicotinate	nac[env]	0.206062410129338
54	577	nicotinate	nac[env]	0.206270555096271
55	577	nicotinate	nac[env]	0.206437156275058
56	577	nicotinate	nac[env]	0.205093359953236
57	577	nicotinate	nac[env]	0.205117085781506
58	577	nicotinate	nac[env]	0.205146871760611
59	577	nicotinate	nac[env]	0.205170583098257
5	577	nicotinate	nac[env]	0.204767056590857
60	577	nicotinate	nac[env]	0.205208166992997
61	577	nicotinate	nac[env]	0.20524534645995
6	577	nicotinate	nac[env]	0.204732742803807
7	577	nicotinate	nac[env]	0.20471329349816
8	577	nicotinate	nac[env]	0.204960369345781
9	577	nicotinate	nac[env]	0.204895771318707
10	577	octadecanoate	ocdca[env]	0.086444533689555
11	577	octadecanoate	ocdca[env]	0.0864352767131357
12	577	octadecanoate	ocdca[env]	0.0863947411770057
13	577	octadecanoate	ocdca[env]	0.0863278965011067
14	577	octadecanoate	ocdca[env]	0.0863084967473111
15	577	octadecanoate	ocdca[env]	0.0862848095797789
16	577	octadecanoate	ocdca[env]	0.0862418831775306
17	577	octadecanoate	ocdca[env]	0.0861981269578838
18	577	octadecanoate	ocdca[env]	0.0861183843350786
19	577	octadecanoate	ocdca[env]	0.0860293696918833
1	577	octadecanoate	ocdca[env]	0.0863133438553377
20	577	octadecanoate	ocdca[env]	0.0864515214862373
21	577	octadecanoate	ocdca[env]	0.0865462028335547
22	577	octadecanoate	ocdca[env]	0.0866406953500071
23	577	octadecanoate	ocdca[env]	0.0867033973614592
24	577	octadecanoate	ocdca[env]	0.0867766120821504
25	577	octadecanoate	ocdca[env]	0.08682036440609
26	577	octadecanoate	ocdca[env]	0.0860180642810588
27	577	octadecanoate	ocdca[env]	0.0858120322037152
28	577	octadecanoate	ocdca[env]	0.0855690754098326
29	577	octadecanoate	ocdca[env]	0.0853741723307562
2	577	octadecanoate	ocdca[env]	0.0852252148330852
30	577	octadecanoate	ocdca[env]	0.0850788049140515
31	577	octadecanoate	ocdca[env]	0.0848169352442855
32	577	octadecanoate	ocdca[env]	0.0867220047025528
33	577	octadecanoate	ocdca[env]	0.0870255303972785
34	577	octadecanoate	ocdca[env]	0.0873541589552131
35	577	octadecanoate	ocdca[env]	0.0875971462102769
36	577	octadecanoate	ocdca[env]	0.0879292423778749
37	577	octadecanoate	ocdca[env]	0.0882120684700162
38	577	octadecanoate	ocdca[env]	0.0861287273311629
39	577	octadecanoate	ocdca[env]	0.0860029289570751
3	577	octadecanoate	ocdca[env]	0.0845576951970246
40	577	octadecanoate	ocdca[env]	0.0858654190858375
41	577	octadecanoate	ocdca[env]	0.0857625409537008
42	577	octadecanoate	ocdca[env]	0.0856151185370812
43	577	octadecanoate	ocdca[env]	0.0854836380793923
44	577	octadecanoate	ocdca[env]	0.0891641909088475
45	577	octadecanoate	ocdca[env]	0.0908592289893468
46	577	octadecanoate	ocdca[env]	0.0924630220802714
47	577	octadecanoate	ocdca[env]	0.0934976751018666
48	577	octadecanoate	ocdca[env]	0.0947724455451727
49	577	octadecanoate	ocdca[env]	0.0957263886357055
4	577	octadecanoate	ocdca[env]	0.0838957285365822
50	577	octadecanoate	ocdca[env]	0.0842576054462288
51	577	octadecanoate	ocdca[env]	0.0829551544253528
52	577	octadecanoate	ocdca[env]	0.0816701985469484
53	577	octadecanoate	ocdca[env]	0.080809574655994
54	577	octadecanoate	ocdca[env]	0.079707338904761
55	577	octadecanoate	ocdca[env]	0.0788383737998713
56	577	octadecanoate	ocdca[env]	0.0863845454724191
57	577	octadecanoate	ocdca[env]	0.0864357117178595
58	577	octadecanoate	ocdca[env]	0.0864835029253599
59	577	octadecanoate	ocdca[env]	0.0865167952972464
5	577	octadecanoate	ocdca[env]	0.0834449809957921
60	577	octadecanoate	ocdca[env]	0.0865498229690536
61	577	octadecanoate	ocdca[env]	0.086564214649801
6	577	octadecanoate	ocdca[env]	0.0828604583060146
7	577	octadecanoate	ocdca[env]	0.0823713563748396
8	577	octadecanoate	ocdca[env]	0.0863991496899167
9	577	octadecanoate	ocdca[env]	0.0864324722711104
10	577	ornithine	orn[env]	0.00989244992680832
11	577	ornithine	orn[env]	0.0105857238089373
12	577	ornithine	orn[env]	0.0114764334775282
13	577	ornithine	orn[env]	0.0121782339881414
14	577	ornithine	orn[env]	0.00596804065563045
15	577	ornithine	orn[env]	0.00596063257696844
16	577	ornithine	orn[env]	0.00594503693303892
17	577	ornithine	orn[env]	0.0059276343247394
18	577	ornithine	orn[env]	0.0058933654838292
19	577	ornithine	orn[env]	0.00584956779326547
1	577	ornithine	orn[env]	0.00597057919978048
20	577	ornithine	orn[env]	0.00616719084700387
21	577	ornithine	orn[env]	0.0062917202481759
22	577	ornithine	orn[env]	0.00640919184116847
23	577	ornithine	orn[env]	0.00648337777035717
24	577	ornithine	orn[env]	0.00656718859262958
25	577	ornithine	orn[env]	0.00661975610941375
26	577	ornithine	orn[env]	0.00646767292168584
27	577	ornithine	orn[env]	0.00678533624499764
28	577	ornithine	orn[env]	0.00712999131447813
29	577	ornithine	orn[env]	0.00737204319440851
2	577	ornithine	orn[env]	0.0058171808457741
30	577	ornithine	orn[env]	0.00768153817258616
31	577	ornithine	orn[env]	0.00791556960338976
32	577	ornithine	orn[env]	0.00568899230713109
33	577	ornithine	orn[env]	0.00546089679381526
34	577	ornithine	orn[env]	0.0051780664902635
35	577	ornithine	orn[env]	0.00495042504695872
36	577	ornithine	orn[env]	0.00459017611090851
37	577	ornithine	orn[env]	0.00421267169558012
38	577	ornithine	orn[env]	0.004177461391939
39	577	ornithine	orn[env]	0.00331746454422032
3	577	ornithine	orn[env]	0.00559396797945109
40	577	ornithine	orn[env]	0.00262118742109883
41	577	ornithine	orn[env]	0.00222161574962292
42	577	ornithine	orn[env]	0.00177446520228264
43	577	ornithine	orn[env]	0.00146704892145803
44	577	ornithine	orn[env]	0.00544642702110874
45	577	ornithine	orn[env]	0.00505088844689874
46	577	ornithine	orn[env]	0.00461332264933052
47	577	ornithine	orn[env]	0.00429340006838876
48	577	ornithine	orn[env]	0.00384409782840724
49	577	ornithine	orn[env]	0.0034453060752078
4	577	ornithine	orn[env]	0.0052826064200716
50	577	ornithine	orn[env]	0.00610645440703579
51	577	ornithine	orn[env]	0.00607214741433021
52	577	ornithine	orn[env]	0.00594923117572889
53	577	ornithine	orn[env]	0.00581960642972926
54	577	ornithine	orn[env]	0.00559800186069076
55	577	ornithine	orn[env]	0.00536198302564634
56	577	ornithine	orn[env]	0.00587878031372244
57	577	ornithine	orn[env]	0.00578950840128777
58	577	ornithine	orn[env]	0.00566113122645519
59	577	ornithine	orn[env]	0.00554685292784976
5	577	ornithine	orn[env]	0.00502422317618778
60	577	ornithine	orn[env]	0.00534268375861175
61	577	ornithine	orn[env]	0.00509638431422367
6	577	ornithine	orn[env]	0.00465987665948936
7	577	ornithine	orn[env]	0.00429988005347352
8	577	ornithine	orn[env]	0.00778272663172386
9	577	ornithine	orn[env]	0.00885492062804077
10	577	orthophosphate	pi[env]	2115.98520413631
11	577	orthophosphate	pi[env]	2115.98469635129
12	577	orthophosphate	pi[env]	2115.983949379
13	577	orthophosphate	pi[env]	2115.98321040791
14	577	orthophosphate	pi[env]	2115.98768101142
15	577	orthophosphate	pi[env]	2115.98790678834
16	577	orthophosphate	pi[env]	2115.98819358872
17	577	orthophosphate	pi[env]	2115.98844033916
18	577	orthophosphate	pi[env]	2115.98884633028
19	577	orthophosphate	pi[env]	2115.98925358768
1	577	orthophosphate	pi[env]	2115.98741328147
20	577	orthophosphate	pi[env]	2115.98775168823
21	577	orthophosphate	pi[env]	2115.98801412685
22	577	orthophosphate	pi[env]	2115.98834678444
23	577	orthophosphate	pi[env]	2115.98862340064
24	577	orthophosphate	pi[env]	2115.98906766714
25	577	orthophosphate	pi[env]	2115.98951060021
26	577	orthophosphate	pi[env]	2115.98763663418
27	577	orthophosphate	pi[env]	2115.98782855892
28	577	orthophosphate	pi[env]	2115.98804522074
29	577	orthophosphate	pi[env]	2115.98827194832
2	577	orthophosphate	pi[env]	2115.97966890939
30	577	orthophosphate	pi[env]	2115.98865415647
31	577	orthophosphate	pi[env]	2115.98906727828
32	577	orthophosphate	pi[env]	2115.98689996339
33	577	orthophosphate	pi[env]	2115.98647604453
34	577	orthophosphate	pi[env]	2115.98605813566
35	577	orthophosphate	pi[env]	2115.98572657994
36	577	orthophosphate	pi[env]	2115.98529575366
37	577	orthophosphate	pi[env]	2115.98491759341
38	577	orthophosphate	pi[env]	2115.98696803292
39	577	orthophosphate	pi[env]	2115.98664985431
3	577	orthophosphate	pi[env]	2115.97504016494
40	577	orthophosphate	pi[env]	2115.98631815336
41	577	orthophosphate	pi[env]	2115.98609201528
42	577	orthophosphate	pi[env]	2115.98579643884
43	577	orthophosphate	pi[env]	2115.98555139763
44	577	orthophosphate	pi[env]	2115.98300680662
45	577	orthophosphate	pi[env]	2115.98002620066
46	577	orthophosphate	pi[env]	2115.97696400872
47	577	orthophosphate	pi[env]	2115.97483325965
48	577	orthophosphate	pi[env]	2115.97204926723
49	577	orthophosphate	pi[env]	2115.96981439083
4	577	orthophosphate	pi[env]	2115.97052085823
50	577	orthophosphate	pi[env]	2116.00022292433
51	577	orthophosphate	pi[env]	2116.00816252993
52	577	orthophosphate	pi[env]	2116.01567487133
53	577	orthophosphate	pi[env]	2116.02060211744
54	577	orthophosphate	pi[env]	2116.0267802819
55	577	orthophosphate	pi[env]	2116.03149161159
56	577	orthophosphate	pi[env]	2115.98777459788
57	577	orthophosphate	pi[env]	2115.98805440189
58	577	orthophosphate	pi[env]	2115.98839546169
59	577	orthophosphate	pi[env]	2115.98863805171
5	577	orthophosphate	pi[env]	2115.96753854701
60	577	orthophosphate	pi[env]	2115.98901442688
61	577	orthophosphate	pi[env]	2115.9893369075
6	577	orthophosphate	pi[env]	2115.96390918018
7	577	orthophosphate	pi[env]	2115.96104068196
8	577	orthophosphate	pi[env]	2115.98648293548
9	577	orthophosphate	pi[env]	2115.98587323798
10	577	phenylacetate	pac[env]	0.153278806425367
11	577	phenylacetate	pac[env]	0.152655245946397
12	577	phenylacetate	pac[env]	0.151640677981669
13	577	phenylacetate	pac[env]	0.150610980845694
14	577	phenylacetate	pac[env]	0.15911117497912
15	577	phenylacetate	pac[env]	0.161988801685933
16	577	phenylacetate	pac[env]	0.165210315174104
17	577	phenylacetate	pac[env]	0.167608438095997
18	577	phenylacetate	pac[env]	0.170977717291965
19	577	phenylacetate	pac[env]	0.17386817429386
1	577	phenylacetate	pac[env]	0.155282858661043
20	577	phenylacetate	pac[env]	0.154664572379943
21	577	phenylacetate	pac[env]	0.154106922029138
22	577	phenylacetate	pac[env]	0.153385599058885
23	577	phenylacetate	pac[env]	0.152774217085237
24	577	phenylacetate	pac[env]	0.151799792425051
25	577	phenylacetate	pac[env]	0.150841821428986
26	577	phenylacetate	pac[env]	0.153843660725784
27	577	phenylacetate	pac[env]	0.152861861055459
28	577	phenylacetate	pac[env]	0.151767398334973
29	577	phenylacetate	pac[env]	0.15096022209985
2	577	phenylacetate	pac[env]	0.153702566997195
30	577	phenylacetate	pac[env]	0.149857717434689
31	577	phenylacetate	pac[env]	0.148962306635341
32	577	phenylacetate	pac[env]	0.157099597065379
33	577	phenylacetate	pac[env]	0.158400692224861
34	577	phenylacetate	pac[env]	0.159812052510789
35	577	phenylacetate	pac[env]	0.16081171282918
36	577	phenylacetate	pac[env]	0.162153548007567
37	577	phenylacetate	pac[env]	0.163236387315398
38	577	phenylacetate	pac[env]	0.154833233036868
39	577	phenylacetate	pac[env]	0.154436471444199
3	577	phenylacetate	pac[env]	0.152530414567545
40	577	phenylacetate	pac[env]	0.153944990398182
41	577	phenylacetate	pac[env]	0.153554716371463
42	577	phenylacetate	pac[env]	0.152976122148205
43	577	phenylacetate	pac[env]	0.152449891205843
44	577	phenylacetate	pac[env]	0.154237183998279
45	577	phenylacetate	pac[env]	0.153499289745911
46	577	phenylacetate	pac[env]	0.152651827282683
47	577	phenylacetate	pac[env]	0.151995851001921
48	577	phenylacetate	pac[env]	0.151025923279442
49	577	phenylacetate	pac[env]	0.1501370674922
4	577	phenylacetate	pac[env]	0.151092072258739
50	577	phenylacetate	pac[env]	0.155719861113685
51	577	phenylacetate	pac[env]	0.155806528623152
52	577	phenylacetate	pac[env]	0.155685268367154
53	577	phenylacetate	pac[env]	0.155474666323021
54	577	phenylacetate	pac[env]	0.155021221034753
55	577	phenylacetate	pac[env]	0.154487341576974
56	577	phenylacetate	pac[env]	0.155040514442469
57	577	phenylacetate	pac[env]	0.154816122977927
58	577	phenylacetate	pac[env]	0.154520718525565
59	577	phenylacetate	pac[env]	0.154259672696657
5	577	phenylacetate	pac[env]	0.149877612832499
60	577	phenylacetate	pac[env]	0.153836193373083
61	577	phenylacetate	pac[env]	0.153405375116806
6	577	phenylacetate	pac[env]	0.147837872488671
7	577	phenylacetate	pac[env]	0.145681716082403
8	577	phenylacetate	pac[env]	0.154583991686277
9	577	phenylacetate	pac[env]	0.154011608620184
10	577	potassium	k[env]	21.1613705687869
11	577	potassium	k[env]	21.1613482505787
12	577	potassium	k[env]	21.1613187084868
13	577	potassium	k[env]	21.1612942589332
14	577	potassium	k[env]	21.161494471569
15	577	potassium	k[env]	21.1615005860325
16	577	potassium	k[env]	21.1615085759189
17	577	potassium	k[env]	21.1615155712743
18	577	potassium	k[env]	21.16152726914
19	577	potassium	k[env]	21.1615392865828
1	577	potassium	k[env]	21.1614874779727
20	577	potassium	k[env]	21.1615003855125
21	577	potassium	k[env]	21.1615107300724
22	577	potassium	k[env]	21.161523404071
23	577	potassium	k[env]	21.1615336578647
24	577	potassium	k[env]	21.1615494378456
25	577	potassium	k[env]	21.1615644912669
26	577	potassium	k[env]	21.1614970549885
27	577	potassium	k[env]	21.1615052485128
28	577	potassium	k[env]	21.161515691103
29	577	potassium	k[env]	21.1615251637063
2	577	potassium	k[env]	21.1614214022406
30	577	potassium	k[env]	21.161541116051
31	577	potassium	k[env]	21.1615576666623
32	577	potassium	k[env]	21.1613987696171
33	577	potassium	k[env]	21.1613338279496
34	577	potassium	k[env]	21.1612640644707
35	577	potassium	k[env]	21.1612136559517
36	577	potassium	k[env]	21.1611461290334
37	577	potassium	k[env]	21.1610916001734
38	577	potassium	k[env]	21.1615256181951
39	577	potassium	k[env]	21.1615480333235
3	577	potassium	k[env]	21.1613861972132
40	577	potassium	k[env]	21.1615700057108
41	577	potassium	k[env]	21.1615852129014
42	577	potassium	k[env]	21.1616058000731
43	577	potassium	k[env]	21.1616232629243
44	577	potassium	k[env]	21.1614376785001
45	577	potassium	k[env]	21.1614084850787
46	577	potassium	k[env]	21.1613821825013
47	577	potassium	k[env]	21.1613662795468
48	577	potassium	k[env]	21.1613488034595
49	577	potassium	k[env]	21.1613381119504
4	577	potassium	k[env]	21.1613559242516
50	577	potassium	k[env]	21.1616701597445
51	577	potassium	k[env]	21.1617886195385
52	577	potassium	k[env]	21.1619062393583
53	577	potassium	k[env]	21.1619862605601
54	577	potassium	k[env]	21.1620903330436
55	577	potassium	k[env]	21.162173633633
56	577	potassium	k[env]	21.1615017354721
57	577	potassium	k[env]	21.1615135983862
58	577	potassium	k[env]	21.1615284913758
59	577	potassium	k[env]	21.1615403470446
5	577	potassium	k[env]	21.1613385837909
60	577	potassium	k[env]	21.1615591389919
61	577	potassium	k[env]	21.1615777287254
6	577	potassium	k[env]	21.1613214268973
7	577	potassium	k[env]	21.1613117022445
8	577	potassium	k[env]	21.1614352401683
9	577	potassium	k[env]	21.1614029411548
10	577	propionate	ppa[env]	4.6875944522171
11	577	propionate	ppa[env]	4.63809904605739
12	577	propionate	ppa[env]	4.56062632616343
13	577	propionate	ppa[env]	4.48318317248519
14	577	propionate	ppa[env]	4.88574813353191
15	577	propionate	ppa[env]	4.89584487907754
16	577	propionate	ppa[env]	4.90633055969157
17	577	propionate	ppa[env]	4.91447884385687
18	577	propionate	ppa[env]	4.92725219044968
19	577	propionate	ppa[env]	4.93870728672894
1	577	propionate	ppa[env]	4.8690963494388
20	577	propionate	ppa[env]	4.821401432032
21	577	propionate	ppa[env]	4.78707238565767
22	577	propionate	ppa[env]	4.75041656251791
23	577	propionate	ppa[env]	4.7243736272617
24	577	propionate	ppa[env]	4.6883567411876
25	577	propionate	ppa[env]	4.65727651925221
26	577	propionate	ppa[env]	4.89989542647688
27	577	propionate	ppa[env]	4.9211803178359
28	577	propionate	ppa[env]	4.94494076834174
29	577	propionate	ppa[env]	4.96271111058715
2	577	propionate	ppa[env]	4.17253675839852
30	577	propionate	ppa[env]	4.98844750292913
31	577	propionate	ppa[env]	5.01502060019616
32	577	propionate	ppa[env]	4.82964205826676
33	577	propionate	ppa[env]	4.79978629109957
34	577	propionate	ppa[env]	4.76893360538159
35	577	propionate	ppa[env]	4.74614855358828
36	577	propionate	ppa[env]	4.71686991515498
37	577	propionate	ppa[env]	4.69342030976704
38	577	propionate	ppa[env]	4.86975296141637
39	577	propionate	ppa[env]	4.8687287316509
3	577	propionate	ppa[env]	3.76273572211321
40	577	propionate	ppa[env]	4.86698170653276
41	577	propionate	ppa[env]	4.86541814503023
42	577	propionate	ppa[env]	4.86221389826759
43	577	propionate	ppa[env]	4.8578126251714
44	577	propionate	ppa[env]	5.21148213603895
45	577	propionate	ppa[env]	5.41898518949915
46	577	propionate	ppa[env]	5.61624552092985
47	577	propionate	ppa[env]	5.74419646528126
48	577	propionate	ppa[env]	5.90164085668877
49	577	propionate	ppa[env]	6.01924877093448
4	577	propionate	ppa[env]	3.37503692430207
50	577	propionate	ppa[env]	5.29728221646374
51	577	propionate	ppa[env]	5.56595302653641
52	577	propionate	ppa[env]	5.83066809714425
53	577	propionate	ppa[env]	6.00914514410306
54	577	propionate	ppa[env]	6.23963836697472
55	577	propionate	ppa[env]	6.42225815643234
56	577	propionate	ppa[env]	4.90854213819149
57	577	propionate	ppa[env]	4.93925322083034
58	577	propionate	ppa[env]	4.9749941953194
59	577	propionate	ppa[env]	5.00135850115096
5	577	propionate	ppa[env]	3.12212505393806
60	577	propionate	ppa[env]	5.0392795643342
61	577	propionate	ppa[env]	5.07159779533701
6	577	propionate	ppa[env]	2.81949073769452
7	577	propionate	ppa[env]	2.58314548015813
8	577	propionate	ppa[env]	4.8008242712282
9	577	propionate	ppa[env]	4.74901350575592
10	577	protoheme	pheme[env]	0.210700726330333
11	577	protoheme	pheme[env]	0.210709685413551
12	577	protoheme	pheme[env]	0.210722976912378
13	577	protoheme	pheme[env]	0.210735433396374
14	577	protoheme	pheme[env]	0.210661653963732
15	577	protoheme	pheme[env]	0.21066143495969
16	577	protoheme	pheme[env]	0.210660994646404
17	577	protoheme	pheme[env]	0.210660368115379
18	577	protoheme	pheme[env]	0.210658909170638
19	577	protoheme	pheme[env]	0.210657242530862
1	577	protoheme	pheme[env]	0.210661856216386
20	577	protoheme	pheme[env]	0.210671621844782
21	577	protoheme	pheme[env]	0.210679046711854
22	577	protoheme	pheme[env]	0.210687327158243
23	577	protoheme	pheme[env]	0.210693428944384
24	577	protoheme	pheme[env]	0.210702077178257
25	577	protoheme	pheme[env]	0.210709541469317
26	577	protoheme	pheme[env]	0.210637954540021
27	577	protoheme	pheme[env]	0.210622018789499
28	577	protoheme	pheme[env]	0.21060387484784
29	577	protoheme	pheme[env]	0.210590190576071
2	577	protoheme	pheme[env]	0.210759290975561
30	577	protoheme	pheme[env]	0.210570326879743
31	577	protoheme	pheme[env]	0.210552611313229
32	577	protoheme	pheme[env]	0.210672991959858
33	577	protoheme	pheme[env]	0.210681286951526
34	577	protoheme	pheme[env]	0.21069020626898
35	577	protoheme	pheme[env]	0.210696872608448
36	577	protoheme	pheme[env]	0.210705766281971
37	577	protoheme	pheme[env]	0.21071324203145
38	577	protoheme	pheme[env]	0.210649347466553
39	577	protoheme	pheme[env]	0.21064153591904
3	577	protoheme	pheme[env]	0.210812068043945
40	577	protoheme	pheme[env]	0.21063364284891
41	577	protoheme	pheme[env]	0.210628210229206
42	577	protoheme	pheme[env]	0.210621290820981
43	577	protoheme	pheme[env]	0.210616093676279
44	577	protoheme	pheme[env]	0.210697445759141
45	577	protoheme	pheme[env]	0.21071341067273
46	577	protoheme	pheme[env]	0.210725006240123
47	577	protoheme	pheme[env]	0.210730167493238
48	577	protoheme	pheme[env]	0.210733944799085
49	577	protoheme	pheme[env]	0.210734300804302
4	577	protoheme	pheme[env]	0.210857488372419
50	577	protoheme	pheme[env]	0.210508823590375
51	577	protoheme	pheme[env]	0.210409776172699
52	577	protoheme	pheme[env]	0.210310318804243
53	577	protoheme	pheme[env]	0.210243039637599
54	577	protoheme	pheme[env]	0.210156279244252
55	577	protoheme	pheme[env]	0.210087418302387
56	577	protoheme	pheme[env]	0.21066643419675
57	577	protoheme	pheme[env]	0.210669837497166
58	577	protoheme	pheme[env]	0.21067333454045
59	577	protoheme	pheme[env]	0.210676057340638
5	577	protoheme	pheme[env]	0.210884666184218
60	577	protoheme	pheme[env]	0.210679606169465
61	577	protoheme	pheme[env]	0.210682388344623
6	577	protoheme	pheme[env]	0.210912451195359
7	577	protoheme	pheme[env]	0.210930410486545
8	577	protoheme	pheme[env]	0.210677881518093
9	577	protoheme	pheme[env]	0.210688809198055
10	577	putrescine	ptrc[env]	0.0848156699491186
11	577	putrescine	ptrc[env]	0.0905511222728113
12	577	putrescine	ptrc[env]	0.097890478818636
13	577	putrescine	ptrc[env]	0.10369417978955
14	577	putrescine	ptrc[env]	0.0511773264168728
15	577	putrescine	ptrc[env]	0.0509260350935762
16	577	putrescine	ptrc[env]	0.0505746994809159
17	577	putrescine	ptrc[env]	0.0502534760276814
18	577	putrescine	ptrc[env]	0.0496963250991803
19	577	putrescine	ptrc[env]	0.0490856074077611
1	577	putrescine	ptrc[env]	0.0514490577578996
20	577	putrescine	ptrc[env]	0.0512764169445888
21	577	putrescine	ptrc[env]	0.0510472667030899
22	577	putrescine	ptrc[env]	0.0506963116958851
23	577	putrescine	ptrc[env]	0.0503734345603077
24	577	putrescine	ptrc[env]	0.0498306411117346
25	577	putrescine	ptrc[env]	0.0492817544961775
26	577	putrescine	ptrc[env]	0.0529915668883909
27	577	putrescine	ptrc[env]	0.0538398107318704
28	577	putrescine	ptrc[env]	0.0546350419383806
29	577	putrescine	ptrc[env]	0.0551103049186022
2	577	putrescine	ptrc[env]	0.0527677077485638
30	577	putrescine	ptrc[env]	0.0554995168324568
31	577	putrescine	ptrc[env]	0.0555551187450666
32	577	putrescine	ptrc[env]	0.0491958751362184
33	577	putrescine	ptrc[env]	0.0473501975859257
34	577	putrescine	ptrc[env]	0.0450837221993296
35	577	putrescine	ptrc[env]	0.0432445328348866
36	577	putrescine	ptrc[env]	0.0403241864086412
37	577	putrescine	ptrc[env]	0.0372091796112836
38	577	putrescine	ptrc[env]	0.0390959499145478
39	577	putrescine	ptrc[env]	0.0325515535590585
3	577	putrescine	ptrc[env]	0.0528886117890677
40	577	putrescine	ptrc[env]	0.0268808762706408
41	577	putrescine	ptrc[env]	0.0234454059483194
42	577	putrescine	ptrc[env]	0.0194101799529254
43	577	putrescine	ptrc[env]	0.0164928587960427
44	577	putrescine	ptrc[env]	0.0475770165338467
45	577	putrescine	ptrc[env]	0.044828865483106
46	577	putrescine	ptrc[env]	0.0418311964753491
47	577	putrescine	ptrc[env]	0.0396047129186475
48	577	putrescine	ptrc[env]	0.036398937801786
49	577	putrescine	ptrc[env]	0.0333900314843592
4	577	putrescine	ptrc[env]	0.052315993771714
50	577	putrescine	ptrc[env]	0.0507651019099695
51	577	putrescine	ptrc[env]	0.0498046278871316
52	577	putrescine	ptrc[env]	0.0484278294725897
53	577	putrescine	ptrc[env]	0.0472500423331435
54	577	putrescine	ptrc[env]	0.045407469488701
55	577	putrescine	ptrc[env]	0.0435201861765448
56	577	putrescine	ptrc[env]	0.050470340201224
57	577	putrescine	ptrc[env]	0.049579894359527
58	577	putrescine	ptrc[env]	0.0483760981316726
59	577	putrescine	ptrc[env]	0.0473337668456797
5	577	putrescine	ptrc[env]	0.0514846400884041
60	577	putrescine	ptrc[env]	0.0455417841787312
61	577	putrescine	ptrc[env]	0.0434211407654639
6	577	putrescine	ptrc[env]	0.0498274791592714
7	577	putrescine	ptrc[env]	0.0476620408279379
8	577	putrescine	ptrc[env]	0.0670737743480835
9	577	putrescine	ptrc[env]	0.0761545533719823
10	577	pyridoxal	pydx[env]	0.413519381841636
11	577	pyridoxal	pydx[env]	0.413408852671054
12	577	pyridoxal	pydx[env]	0.413236590812997
13	577	pyridoxal	pydx[env]	0.413062443209056
14	577	pyridoxal	pydx[env]	0.413981663379608
15	577	pyridoxal	pydx[env]	0.414007486867843
16	577	pyridoxal	pydx[env]	0.414036037951275
17	577	pyridoxal	pydx[env]	0.414058699171056
18	577	pyridoxal	pydx[env]	0.414094245586682
19	577	pyridoxal	pydx[env]	0.414127364520591
1	577	pyridoxal	pydx[env]	0.413942645808981
20	577	pyridoxal	pydx[env]	0.413922527525424
21	577	pyridoxal	pydx[env]	0.413906865584299
22	577	pyridoxal	pydx[env]	0.4138905256113
23	577	pyridoxal	pydx[env]	0.413879656970901
24	577	pyridoxal	pydx[env]	0.413865010630783
25	577	pyridoxal	pydx[env]	0.413852253886193
26	577	pyridoxal	pydx[env]	0.4139801159935
27	577	pyridoxal	pydx[env]	0.414007880457049
28	577	pyridoxal	pydx[env]	0.414038921485035
29	577	pyridoxal	pydx[env]	0.414063617511175
2	577	pyridoxal	pydx[env]	0.41249506769924
30	577	pyridoxal	pydx[env]	0.414101433158354
31	577	pyridoxal	pydx[env]	0.414143806911693
32	577	pyridoxal	pydx[env]	0.413758425408095
33	577	pyridoxal	pydx[env]	0.413620297000842
34	577	pyridoxal	pydx[env]	0.413471864722108
35	577	pyridoxal	pydx[env]	0.413362913584997
36	577	pyridoxal	pydx[env]	0.413217286033612
37	577	pyridoxal	pydx[env]	0.413099283435779
38	577	pyridoxal	pydx[env]	0.413966150370041
39	577	pyridoxal	pydx[env]	0.413976055741704
3	577	pyridoxal	pydx[env]	0.411312356738229
40	577	pyridoxal	pydx[env]	0.413983642749628
41	577	pyridoxal	pydx[env]	0.413988083890203
42	577	pyridoxal	pydx[env]	0.413992532092605
43	577	pyridoxal	pydx[env]	0.413994120466335
44	577	pyridoxal	pydx[env]	0.414502642054891
45	577	pyridoxal	pydx[env]	0.414782025181784
46	577	pyridoxal	pydx[env]	0.415019046055885
47	577	pyridoxal	pydx[env]	0.415160990152951
48	577	pyridoxal	pydx[env]	0.415327380721299
49	577	pyridoxal	pydx[env]	0.415448042489452
4	577	pyridoxal	pydx[env]	0.409820528505691
50	577	pyridoxal	pydx[env]	0.414664004402313
